,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
4456,VA,VO,2,T3,Treatment,1,VA_VO_2,44,0.022727273
4458,VA,VX,2,T3,Treatment,1,VA_VX_2,44,0.022727273
4460,VC,PA,2,T3,Treatment,3,PA_VC_2,42,0.071428571
4465,VC,PL,2,T3,Treatment,1,PL_VC_2,47,0.021276596
4467,VC,PS,2,T3,Treatment,1,PS_VC_2,46,0.02173913
4470,VC,PU,2,T3,Treatment,2,PU_VC_2,44,0.045454545
4472,VC,PZ,2,T3,Treatment,8,PZ_VC_2,46,0.173913043
4474,VC,VO,2,T3,Treatment,1,VC_VO_2,43,0.023255814
4477,VC,VT,2,T3,Treatment,1,VC_VT_2,38,0.026315789
4480,VD,PA,2,T3,Treatment,1,PA_VD_2,42,0.023809524
4481,VD,PD,2,T3,Treatment,1,PD_VD_2,39,0.025641026
4483,VD,PE,2,T3,Treatment,2,PE_VD_2,45,0.044444444
4486,VD,PK,2,T3,Treatment,1,PK_VD_2,39,0.025641026
4488,VD,PL,2,T3,Treatment,1,PL_VD_2,47,0.021276596
4490,VD,PM,2,T3,Treatment,1,PM_VD_2,36,0.027777778
4495,VD,PZ,2,T3,Treatment,2,PZ_VD_2,46,0.043478261
4497,VD,VA,2,T3,Treatment,1,VA_VD_2,44,0.022727273
4499,VD,VL,2,T3,Treatment,2,VD_VL_2,40,0.05
4501,VD,VX,2,T3,Treatment,1,VD_VX_2,42,0.023809524
4503,VE,PA,2,T3,Treatment,1,PA_VE_2,46,0.02173913
4504,VE,PE,2,T3,Treatment,1,PE_VE_2,46,0.02173913
4506,VE,PL,2,T3,Treatment,1,PL_VE_2,47,0.021276596
4508,VE,PM,2,T3,Treatment,1,PM_VE_2,44,0.022727273
4510,VE,PO,2,T3,Treatment,1,PO_VE_2,47,0.021276596
4511,VE,PP,2,T3,Treatment,2,PP_VE_2,46,0.043478261
4513,VE,PS,2,T3,Treatment,2,PS_VE_2,48,0.041666667
4516,VE,PX,2,T3,Treatment,4,PX_VE_2,48,0.083333333
4518,VE,PZ,2,T3,Treatment,1,PZ_VE_2,48,0.020833333
4519,VE,VA,2,T3,Treatment,1,VA_VE_2,46,0.02173913
4520,VE,VK,2,T3,Treatment,1,VE_VK_2,39,0.025641026
4522,VE,VL,2,T3,Treatment,1,VE_VL_2,42,0.023809524
4523,VE,VM,2,T3,Treatment,1,VE_VM_2,42,0.023809524
4528,VH,PD,2,T3,Treatment,1,PD_VH_2,44,0.022727273
4529,VH,PE,2,T3,Treatment,3,PE_VH_2,44,0.068181818
4531,VH,PK,2,T3,Treatment,1,PK_VH_2,43,0.023255814
4533,VH,PL,2,T3,Treatment,3,PL_VH_2,48,0.0625
4536,VH,PS,2,T3,Treatment,4,PS_VH_2,47,0.085106383
4539,VH,PU,2,T3,Treatment,1,PU_VH_2,47,0.021276596
4540,VH,PX,2,T3,Treatment,4,PX_VH_2,48,0.083333333
4543,VH,VA,2,T3,Treatment,1,VA_VH_2,44,0.022727273
4545,VH,VK,2,T3,Treatment,1,VH_VK_2,40,0.025
4546,VH,VM,2,T3,Treatment,1,VH_VM_2,42,0.023809524
4548,VH,VO,2,T3,Treatment,1,VH_VO_2,45,0.022222222
4549,VK,PA,2,T3,Treatment,1,PA_VK_2,44,0.022727273
4550,VK,PH,2,T3,Treatment,2,PH_VK_2,42,0.047619048
4551,VK,PL,2,T3,Treatment,1,PL_VK_2,47,0.021276596
4552,VK,PS,2,T3,Treatment,2,PS_VK_2,47,0.042553191
4554,VK,PX,2,T3,Treatment,1,PX_VK_2,48,0.020833333
4556,VK,VA,2,T3,Treatment,1,VA_VK_2,42,0.023809524
4557,VK,VE,2,T3,Treatment,1,VE_VK_2,39,0.025641026
4558,VK,VH,2,T3,Treatment,2,VH_VK_2,40,0.05
4559,VK,VM,2,T3,Treatment,1,VK_VM_2,39,0.025641026
4563,VL,PA,2,T3,Treatment,1,PA_VL_2,46,0.02173913
4565,VL,PE,2,T3,Treatment,4,PE_VL_2,44,0.090909091
4566,VL,PH,2,T3,Treatment,2,PH_VL_2,45,0.044444444
4568,VL,PK,2,T3,Treatment,2,PK_VL_2,42,0.047619048
4571,VL,PM,2,T3,Treatment,1,PM_VL_2,41,0.024390244
4572,VL,PO,2,T3,Treatment,2,PO_VL_2,46,0.043478261
4573,VL,PP,2,T3,Treatment,2,PP_VL_2,45,0.044444444
4575,VL,PS,2,T3,Treatment,1,PS_VL_2,46,0.02173913
4576,VL,PT,2,T3,Treatment,2,PT_VL_2,38,0.052631579
4578,VL,PZ,2,T3,Treatment,1,PZ_VL_2,47,0.021276596
4580,VL,VD,2,T3,Treatment,2,VD_VL_2,40,0.05
4582,VL,VE,2,T3,Treatment,1,VE_VL_2,42,0.023809524
4583,VL,VM,2,T3,Treatment,1,VL_VM_2,43,0.023255814
4585,VL,VU,2,T3,Treatment,1,VL_VU_2,42,0.023809524
4586,VL,VX,2,T3,Treatment,1,VL_VX_2,44,0.022727273
4588,VM,PE,2,T3,Treatment,3,PE_VM_2,43,0.069767442
4589,VM,PK,2,T3,Treatment,1,PK_VM_2,42,0.023809524
4590,VM,PO,2,T3,Treatment,1,PO_VM_2,46,0.02173913
4592,VM,PT,2,T3,Treatment,1,PT_VM_2,35,0.028571429
4593,VM,PX,2,T3,Treatment,2,PX_VM_2,47,0.042553191
4594,VM,PZ,2,T3,Treatment,1,PZ_VM_2,47,0.021276596
4596,VM,VA,2,T3,Treatment,1,VA_VM_2,45,0.022222222
4597,VM,VE,2,T3,Treatment,1,VE_VM_2,42,0.023809524
4598,VM,VH,2,T3,Treatment,1,VH_VM_2,42,0.023809524
4599,VM,VK,2,T3,Treatment,1,VK_VM_2,39,0.025641026
4600,VM,VL,2,T3,Treatment,1,VL_VM_2,43,0.023255814
4601,VM,VS,2,T3,Treatment,1,VM_VS_2,43,0.023255814
4602,VM,VX,2,T3,Treatment,1,VM_VX_2,44,0.022727273
4605,VO,PA,2,T3,Treatment,2,PA_VO_2,47,0.042553191
4606,VO,PD,2,T3,Treatment,2,PD_VO_2,42,0.047619048
4608,VO,PE,2,T3,Treatment,2,PE_VO_2,46,0.043478261
4612,VO,PL,2,T3,Treatment,3,PL_VO_2,48,0.0625
4613,VO,PM,2,T3,Treatment,3,PM_VO_2,43,0.069767442
4616,VO,PS,2,T3,Treatment,2,PS_VO_2,46,0.043478261
4620,VO,PX,2,T3,Treatment,5,PX_VO_2,48,0.104166667
4621,VO,PZ,2,T3,Treatment,4,PZ_VO_2,46,0.086956522
4622,VO,VA,2,T3,Treatment,1,VA_VO_2,44,0.022727273
4623,VO,VC,2,T3,Treatment,1,VC_VO_2,43,0.023255814
4627,VO,VH,2,T3,Treatment,1,VH_VO_2,45,0.022222222
4632,VO,VX,2,T3,Treatment,2,VO_VX_2,44,0.045454545
4635,VS,PD,2,T3,Treatment,4,PD_VS_2,42,0.095238095
4639,VS,PK,2,T3,Treatment,3,PK_VS_2,43,0.069767442
4641,VS,PL,2,T3,Treatment,3,PL_VS_2,47,0.063829787
4645,VS,PP,2,T3,Treatment,3,PP_VS_2,46,0.065217391
4649,VS,PU,2,T3,Treatment,6,PU_VS_2,43,0.139534884
4651,VS,PX,2,T3,Treatment,3,PX_VS_2,47,0.063829787
4653,VS,PZ,2,T3,Treatment,3,PZ_VS_2,47,0.063829787
4656,VS,VM,2,T3,Treatment,1,VM_VS_2,43,0.023255814
4660,VS,VX,2,T3,Treatment,1,VS_VX_2,41,0.024390244
4662,VT,PA,2,T3,Treatment,2,PA_VT_2,43,0.046511628
4664,VT,PD,2,T3,Treatment,4,PD_VT_2,37,0.108108108
4665,VT,PH,2,T3,Treatment,3,PH_VT_2,42,0.071428571
4668,VT,PP,2,T3,Treatment,2,PP_VT_2,42,0.047619048
4669,VT,PU,2,T3,Treatment,3,PU_VT_2,44,0.068181818
4671,VT,PZ,2,T3,Treatment,2,PZ_VT_2,46,0.043478261
4673,VT,VC,2,T3,Treatment,1,VC_VT_2,38,0.026315789
4674,VT,VH,2,T3,Treatment,1,VH_VT_2,40,0.025
4676,VU,PA,2,T3,Treatment,1,PA_VU_2,44,0.022727273
4677,VU,PE,2,T3,Treatment,2,PE_VU_2,43,0.046511628
4679,VU,PK,2,T3,Treatment,1,PK_VU_2,45,0.022222222
4682,VU,PM,2,T3,Treatment,2,PM_VU_2,40,0.05
4683,VU,PO,2,T3,Treatment,4,PO_VU_2,45,0.088888889
4687,VU,VL,2,T3,Treatment,1,VL_VU_2,42,0.023809524
4688,VU,VM,2,T3,Treatment,1,VM_VU_2,38,0.026315789
4692,VU,VV,2,T3,Treatment,1,VU_VV_2,43,0.023255814
4694,VV,PA,2,T3,Treatment,2,PA_VV_2,44,0.045454545
4695,VV,PD,2,T3,Treatment,2,PD_VV_2,42,0.047619048
4699,VV,PL,2,T3,Treatment,1,PL_VV_2,47,0.021276596
4700,VV,PO,2,T3,Treatment,3,PO_VV_2,46,0.065217391
4701,VV,PS,2,T3,Treatment,1,PS_VV_2,48,0.020833333
4703,VV,PU,2,T3,Treatment,2,PU_VV_2,41,0.048780488
4704,VV,PX,2,T3,Treatment,1,PX_VV_2,48,0.020833333
4709,VV,VU,2,T3,Treatment,1,VU_VV_2,43,0.023255814
4713,VX,PE,2,T3,Treatment,2,PE_VX_2,44,0.045454545
4718,VX,PM,2,T3,Treatment,1,PM_VX_2,42,0.023809524
4720,VX,PS,2,T3,Treatment,2,PS_VX_2,45,0.044444444
4722,VX,PT,2,T3,Treatment,2,PT_VX_2,39,0.051282051
4724,VX,PU,2,T3,Treatment,1,PU_VX_2,43,0.023255814
4726,VX,PX,2,T3,Treatment,6,PX_VX_2,47,0.127659574
4728,VX,PZ,2,T3,Treatment,1,PZ_VX_2,46,0.02173913
4729,VX,VA,2,T3,Treatment,1,VA_VX_2,44,0.022727273
4730,VX,VD,2,T3,Treatment,1,VD_VX_2,42,0.023809524
4733,VX,VL,2,T3,Treatment,1,VL_VX_2,44,0.022727273
4735,VX,VO,2,T3,Treatment,2,VO_VX_2,44,0.045454545
4736,VX,VS,2,T3,Treatment,1,VS_VX_2,41,0.024390244
4738,VX,VZ,2,T3,Treatment,1,VX_VZ_2,43,0.023255814
4740,VZ,PA,2,T3,Treatment,2,PA_VZ_2,44,0.045454545
4743,VZ,PE,2,T3,Treatment,2,PE_VZ_2,43,0.046511628
4745,VZ,PH,2,T3,Treatment,2,PH_VZ_2,41,0.048780488
4746,VZ,PL,2,T3,Treatment,1,PL_VZ_2,47,0.021276596
4748,VZ,PO,2,T3,Treatment,2,PO_VZ_2,44,0.045454545
4750,VZ,PS,2,T3,Treatment,3,PS_VZ_2,47,0.063829787
4753,VZ,PU,2,T3,Treatment,1,PU_VZ_2,41,0.024390244
4759,VZ,VX,2,T3,Treatment,1,VX_VZ_2,43,0.023255814
723,DA,DD,1,T4,Treatment,1,DA_DD_1,43,0.023255814
725,DA,DE,1,T4,Treatment,1,DA_DE_1,43,0.023255814
728,DA,DK,1,T4,Treatment,1,DA_DK_1,37,0.027027027
729,DA,DL,1,T4,Treatment,1,DA_DL_1,43,0.023255814
732,DA,DP,1,T4,Treatment,1,DA_DP_1,39,0.025641026
736,DA,TE,1,T4,Treatment,3,DA_TE_1,43,0.069767442
738,DA,TK,1,T4,Treatment,2,DA_TK_1,47,0.042553191
739,DA,TL,1,T4,Treatment,2,DA_TL_1,43,0.046511628
741,DA,TM,1,T4,Treatment,2,DA_TM_1,47,0.042553191
742,DA,TP,1,T4,Treatment,4,DA_TP_1,44,0.090909091
744,DA,TS,1,T4,Treatment,5,DA_TS_1,47,0.106382979
747,DA,TU,1,T4,Treatment,2,DA_TU_1,42,0.047619048
749,DA,TZ,1,T4,Treatment,2,DA_TZ_1,45,0.044444444
751,DC,DS,1,T4,Treatment,1,DC_DS_1,38,0.026315789
754,DC,TC,1,T4,Treatment,1,DC_TC_1,39,0.025641026
756,DC,TE,1,T4,Treatment,3,DC_TE_1,43,0.069767442
760,DC,TT,1,T4,Treatment,6,DC_TT_1,39,0.153846154
761,DC,TU,1,T4,Treatment,1,DC_TU_1,34,0.029411765
763,DC,TV,1,T4,Treatment,3,DC_TV_1,40,0.075
764,DD,DA,1,T4,Treatment,1,DA_DD_1,43,0.023255814
766,DD,DE,1,T4,Treatment,2,DD_DE_1,45,0.044444444
768,DD,DM,1,T4,Treatment,2,DD_DM_1,42,0.047619048
770,DD,DU,1,T4,Treatment,2,DD_DU_1,39,0.051282051
773,DD,TC,1,T4,Treatment,6,DD_TC_1,42,0.142857143
774,DD,TH,1,T4,Treatment,1,DD_TH_1,43,0.023255814
775,DD,TK,1,T4,Treatment,4,DD_TK_1,47,0.085106383
776,DD,TL,1,T4,Treatment,2,DD_TL_1,41,0.048780488
779,DD,TT,1,T4,Treatment,2,DD_TT_1,37,0.054054054
781,DD,TX,1,T4,Treatment,2,DD_TX_1,44,0.045454545
783,DE,DA,1,T4,Treatment,1,DA_DE_1,43,0.023255814
785,DE,DD,1,T4,Treatment,2,DD_DE_1,45,0.044444444
786,DE,DM,1,T4,Treatment,2,DE_DM_1,46,0.043478261
788,DE,DP,1,T4,Treatment,1,DE_DP_1,44,0.022727273
790,DE,DS,1,T4,Treatment,1,DE_DS_1,45,0.022222222
793,DE,DX,1,T4,Treatment,1,DE_DX_1,43,0.023255814
794,DE,DZ,1,T4,Treatment,1,DE_DZ_1,44,0.022727273
795,DE,TA,1,T4,Treatment,6,DE_TA_1,47,0.127659574
797,DE,TC,1,T4,Treatment,4,DE_TC_1,46,0.086956522
799,DE,TH,1,T4,Treatment,1,DE_TH_1,45,0.022222222
801,DE,TK,1,T4,Treatment,6,DE_TK_1,47,0.127659574
805,DE,TO,1,T4,Treatment,1,DE_TO_1,46,0.02173913
807,DE,TP,1,T4,Treatment,4,DE_TP_1,45,0.088888889
810,DE,TT,1,T4,Treatment,1,DE_TT_1,45,0.022222222
812,DE,TU,1,T4,Treatment,2,DE_TU_1,44,0.045454545
813,DE,TV,1,T4,Treatment,4,DE_TV_1,45,0.088888889
816,DE,TZ,1,T4,Treatment,1,DE_TZ_1,46,0.02173913
822,DH,DU,1,T4,Treatment,1,DH_DU_1,41,0.024390244
825,DH,TC,1,T4,Treatment,1,DH_TC_1,42,0.023809524
827,DH,TK,1,T4,Treatment,2,DH_TK_1,47,0.042553191
829,DH,TS,1,T4,Treatment,2,DH_TS_1,45,0.044444444
832,DH,TX,1,T4,Treatment,6,DH_TX_1,43,0.139534884
834,DK,DA,1,T4,Treatment,1,DA_DK_1,37,0.027027027
836,DK,DL,1,T4,Treatment,1,DK_DL_1,38,0.026315789
842,DK,TC,1,T4,Treatment,1,DK_TC_1,42,0.023809524
843,DK,TE,1,T4,Treatment,2,DK_TE_1,42,0.047619048
846,DK,TL,1,T4,Treatment,3,DK_TL_1,40,0.075
848,DK,TM,1,T4,Treatment,1,DK_TM_1,45,0.022222222
849,DK,TP,1,T4,Treatment,2,DK_TP_1,42,0.047619048
850,DK,TU,1,T4,Treatment,1,DK_TU_1,32,0.03125
851,DK,TX,1,T4,Treatment,1,DK_TX_1,43,0.023255814
852,DK,TZ,1,T4,Treatment,1,DK_TZ_1,45,0.022222222
853,DL,DA,1,T4,Treatment,1,DA_DL_1,43,0.023255814
855,DL,DK,1,T4,Treatment,1,DK_DL_1,38,0.026315789
856,DL,DP,1,T4,Treatment,2,DL_DP_1,39,0.051282051
858,DL,DS,1,T4,Treatment,1,DL_DS_1,41,0.024390244
861,DL,TE,1,T4,Treatment,1,DL_TE_1,45,0.022222222
863,DL,TK,1,T4,Treatment,1,DL_TK_1,47,0.021276596
865,DL,TL,1,T4,Treatment,1,DL_TL_1,42,0.023809524
867,DL,TM,1,T4,Treatment,9,DL_TM_1,45,0.2
868,DL,TO,1,T4,Treatment,3,DL_TO_1,45,0.066666667
869,DL,TP,1,T4,Treatment,3,DL_TP_1,44,0.068181818
871,DL,TU,1,T4,Treatment,1,DL_TU_1,40,0.025
872,DL,TV,1,T4,Treatment,1,DL_TV_1,44,0.022727273
874,DL,TX,1,T4,Treatment,1,DL_TX_1,44,0.022727273
878,DM,DD,1,T4,Treatment,2,DD_DM_1,42,0.047619048
879,DM,DE,1,T4,Treatment,2,DE_DM_1,46,0.043478261
881,DM,DP,1,T4,Treatment,1,DM_DP_1,44,0.022727273
883,DM,DU,1,T4,Treatment,2,DM_DU_1,41,0.048780488
885,DM,TC,1,T4,Treatment,2,DM_TC_1,42,0.047619048
887,DM,TE,1,T4,Treatment,1,DM_TE_1,47,0.021276596
889,DM,TK,1,T4,Treatment,3,DM_TK_1,47,0.063829787
891,DM,TM,1,T4,Treatment,4,DM_TM_1,46,0.086956522
893,DM,TO,1,T4,Treatment,3,DM_TO_1,47,0.063829787
896,DM,TT,1,T4,Treatment,2,DM_TT_1,45,0.044444444
898,DM,TX,1,T4,Treatment,1,DM_TX_1,43,0.023255814
900,DM,TZ,1,T4,Treatment,5,DM_TZ_1,47,0.106382979
907,DO,TH,1,T4,Treatment,1,DO_TH_1,39,0.025641026
911,DO,TU,1,T4,Treatment,1,DO_TU_1,28,0.035714286
915,DP,DA,1,T4,Treatment,1,DA_DP_1,39,0.025641026
916,DP,DE,1,T4,Treatment,1,DE_DP_1,44,0.022727273
919,DP,DL,1,T4,Treatment,2,DL_DP_1,39,0.051282051
921,DP,DM,1,T4,Treatment,1,DM_DP_1,44,0.022727273
923,DP,DS,1,T4,Treatment,1,DP_DS_1,37,0.027027027
925,DP,TK,1,T4,Treatment,2,DP_TK_1,47,0.042553191
927,DP,TL,1,T4,Treatment,1,DP_TL_1,37,0.027027027
929,DP,TM,1,T4,Treatment,6,DP_TM_1,45,0.133333333
932,DP,TP,1,T4,Treatment,2,DP_TP_1,44,0.045454545
934,DP,TU,1,T4,Treatment,2,DP_TU_1,36,0.055555556
935,DP,TX,1,T4,Treatment,3,DP_TX_1,45,0.066666667
938,DS,DC,1,T4,Treatment,1,DC_DS_1,38,0.026315789
939,DS,DE,1,T4,Treatment,1,DE_DS_1,45,0.022222222
941,DS,DL,1,T4,Treatment,1,DL_DS_1,41,0.024390244
943,DS,DP,1,T4,Treatment,1,DP_DS_1,37,0.027027027
945,DS,TA,1,T4,Treatment,2,DS_TA_1,44,0.045454545
947,DS,TE,1,T4,Treatment,2,DS_TE_1,44,0.045454545
948,DS,TK,1,T4,Treatment,1,DS_TK_1,47,0.021276596
949,DS,TL,1,T4,Treatment,3,DS_TL_1,38,0.078947368
951,DS,TO,1,T4,Treatment,1,DS_TO_1,46,0.02173913
952,DS,TP,1,T4,Treatment,3,DS_TP_1,42,0.071428571
954,DS,TT,1,T4,Treatment,3,DS_TT_1,43,0.069767442
956,DS,TZ,1,T4,Treatment,1,DS_TZ_1,45,0.022222222
959,DU,DD,1,T4,Treatment,2,DD_DU_1,39,0.051282051
962,DU,DH,1,T4,Treatment,1,DH_DU_1,41,0.024390244
965,DU,DM,1,T4,Treatment,2,DM_DU_1,41,0.048780488
966,DU,DV,1,T4,Treatment,1,DU_DV_1,39,0.025641026
968,DU,TA,1,T4,Treatment,1,DU_TA_1,44,0.022727273
970,DU,TC,1,T4,Treatment,4,DU_TC_1,40,0.1
971,DU,TE,1,T4,Treatment,1,DU_TE_1,46,0.02173913
973,DU,TK,1,T4,Treatment,3,DU_TK_1,47,0.063829787
974,DU,TL,1,T4,Treatment,2,DU_TL_1,37,0.054054054
978,DU,TP,1,T4,Treatment,2,DU_TP_1,45,0.044444444
980,DU,TS,1,T4,Treatment,5,DU_TS_1,45,0.111111111
982,DU,TV,1,T4,Treatment,1,DU_TV_1,44,0.022727273
988,DV,DU,1,T4,Treatment,1,DU_DV_1,39,0.025641026
991,DV,TE,1,T4,Treatment,1,DV_TE_1,42,0.023809524
993,DV,TM,1,T4,Treatment,1,DV_TM_1,46,0.02173913
995,DV,TO,1,T4,Treatment,3,DV_TO_1,45,0.066666667
997,DV,TP,1,T4,Treatment,2,DV_TP_1,44,0.045454545
1000,DV,TX,1,T4,Treatment,1,DV_TX_1,45,0.022222222
1001,DX,DE,1,T4,Treatment,1,DE_DX_1,43,0.023255814
1007,DX,TA,1,T4,Treatment,3,DX_TA_1,41,0.073170732
1009,DX,TC,1,T4,Treatment,1,DX_TC_1,37,0.027027027
1010,DX,TL,1,T4,Treatment,2,DX_TL_1,35,0.057142857
1013,DZ,DE,1,T4,Treatment,1,DE_DZ_1,44,0.022727273
1020,DZ,TP,1,T4,Treatment,1,DZ_TP_1,47,0.021276596
1022,DZ,TS,1,T4,Treatment,1,DZ_TS_1,47,0.021276596
1024,DZ,TV,1,T4,Treatment,2,DZ_TV_1,43,0.046511628
1026,DZ,TX,1,T4,Treatment,1,DZ_TX_1,44,0.022727273
3744,TA,DE,1,T4,Treatment,6,DE_TA_1,47,0.127659574
3750,TA,DS,1,T4,Treatment,2,DS_TA_1,44,0.045454545
3752,TA,DU,1,T4,Treatment,1,DU_TA_1,44,0.022727273
3754,TA,DX,1,T4,Treatment,3,DX_TA_1,41,0.073170732
3759,TA,TK,1,T4,Treatment,1,TA_TK_1,47,0.021276596
3760,TA,TL,1,T4,Treatment,1,TA_TL_1,45,0.022222222
3762,TA,TP,1,T4,Treatment,2,TA_TP_1,45,0.044444444
3765,TA,TX,1,T4,Treatment,1,TA_TX_1,46,0.02173913
3768,TC,DC,1,T4,Treatment,1,DC_TC_1,39,0.025641026
3770,TC,DD,1,T4,Treatment,6,DD_TC_1,42,0.142857143
3771,TC,DE,1,T4,Treatment,4,DE_TC_1,46,0.086956522
3773,TC,DH,1,T4,Treatment,1,DH_TC_1,42,0.023809524
3774,TC,DK,1,T4,Treatment,1,DK_TC_1,42,0.023809524
3775,TC,DM,1,T4,Treatment,2,DM_TC_1,42,0.047619048
3777,TC,DU,1,T4,Treatment,4,DU_TC_1,40,0.1
3778,TC,DX,1,T4,Treatment,1,DX_TC_1,37,0.027027027
3780,TC,TH,1,T4,Treatment,1,TC_TH_1,46,0.02173913
3782,TC,TL,1,T4,Treatment,3,TC_TL_1,42,0.071428571
3784,TC,TP,1,T4,Treatment,1,TC_TP_1,46,0.02173913
3785,TC,TS,1,T4,Treatment,1,TC_TS_1,46,0.02173913
3786,TC,TT,1,T4,Treatment,1,TC_TT_1,42,0.023809524
3788,TC,TU,1,T4,Treatment,2,TC_TU_1,41,0.048780488
3790,TC,TV,1,T4,Treatment,2,TC_TV_1,45,0.044444444
3793,TE,DA,1,T4,Treatment,3,DA_TE_1,43,0.069767442
3795,TE,DC,1,T4,Treatment,3,DC_TE_1,43,0.069767442
3797,TE,DK,1,T4,Treatment,2,DK_TE_1,42,0.047619048
3799,TE,DL,1,T4,Treatment,1,DL_TE_1,45,0.022222222
3801,TE,DM,1,T4,Treatment,1,DM_TE_1,47,0.021276596
3805,TE,DS,1,T4,Treatment,2,DS_TE_1,44,0.045454545
3806,TE,DU,1,T4,Treatment,1,DU_TE_1,46,0.02173913
3808,TE,DV,1,T4,Treatment,1,DV_TE_1,42,0.023809524
3811,TE,TL,1,T4,Treatment,1,TE_TL_1,46,0.02173913
3813,TE,TM,1,T4,Treatment,1,TE_TM_1,47,0.021276596
3815,TE,TO,1,T4,Treatment,1,TE_TO_1,46,0.02173913
3816,TE,TP,1,T4,Treatment,1,TE_TP_1,46,0.02173913
3818,TE,TT,1,T4,Treatment,1,TE_TT_1,46,0.02173913
3819,TE,TU,1,T4,Treatment,1,TE_TU_1,43,0.023255814
3821,TE,TZ,1,T4,Treatment,1,TE_TZ_1,47,0.021276596
3823,TH,DD,1,T4,Treatment,1,DD_TH_1,43,0.023255814
3824,TH,DE,1,T4,Treatment,1,DE_TH_1,45,0.022222222
3827,TH,DO,1,T4,Treatment,1,DO_TH_1,39,0.025641026
3830,TH,TC,1,T4,Treatment,1,TC_TH_1,46,0.02173913
3833,TH,TO,1,T4,Treatment,1,TH_TO_1,46,0.02173913
3835,TH,TS,1,T4,Treatment,1,TH_TS_1,46,0.02173913
3837,TH,TT,1,T4,Treatment,1,TH_TT_1,46,0.02173913
3841,TH,TX,1,T4,Treatment,1,TH_TX_1,46,0.02173913
3843,TK,DA,1,T4,Treatment,2,DA_TK_1,47,0.042553191
3845,TK,DD,1,T4,Treatment,4,DD_TK_1,47,0.085106383
3846,TK,DE,1,T4,Treatment,6,DE_TK_1,47,0.127659574
3848,TK,DH,1,T4,Treatment,2,DH_TK_1,47,0.042553191
3849,TK,DL,1,T4,Treatment,1,DL_TK_1,47,0.021276596
3851,TK,DM,1,T4,Treatment,3,DM_TK_1,47,0.063829787
3853,TK,DP,1,T4,Treatment,2,DP_TK_1,47,0.042553191
3855,TK,DS,1,T4,Treatment,1,DS_TK_1,47,0.021276596
3856,TK,DU,1,T4,Treatment,3,DU_TK_1,47,0.063829787
3857,TK,TA,1,T4,Treatment,1,TA_TK_1,47,0.021276596
3860,TK,TP,1,T4,Treatment,1,TK_TP_1,47,0.021276596
3863,TK,TX,1,T4,Treatment,1,TK_TX_1,47,0.021276596
3864,TK,TZ,1,T4,Treatment,1,TK_TZ_1,47,0.021276596
3866,TL,DA,1,T4,Treatment,2,DA_TL_1,43,0.046511628
3868,TL,DD,1,T4,Treatment,2,DD_TL_1,41,0.048780488
3871,TL,DK,1,T4,Treatment,3,DK_TL_1,40,0.075
3873,TL,DL,1,T4,Treatment,1,DL_TL_1,42,0.023809524
3876,TL,DP,1,T4,Treatment,1,DP_TL_1,37,0.027027027
3878,TL,DS,1,T4,Treatment,3,DS_TL_1,38,0.078947368
3879,TL,DU,1,T4,Treatment,2,DU_TL_1,37,0.054054054
3881,TL,DX,1,T4,Treatment,2,DX_TL_1,35,0.057142857
3882,TL,TA,1,T4,Treatment,1,TA_TL_1,45,0.022222222
3884,TL,TC,1,T4,Treatment,2,TC_TL_1,42,0.047619048
3885,TL,TE,1,T4,Treatment,2,TE_TL_1,46,0.043478261
3888,TL,TP,1,T4,Treatment,1,TL_TP_1,45,0.022222222
3890,TL,TV,1,T4,Treatment,2,TL_TV_1,44,0.045454545
3892,TL,TX,1,T4,Treatment,1,TL_TX_1,47,0.021276596
3894,TM,DA,1,T4,Treatment,2,DA_TM_1,47,0.042553191
3897,TM,DK,1,T4,Treatment,1,DK_TM_1,45,0.022222222
3898,TM,DL,1,T4,Treatment,9,DL_TM_1,45,0.2
3899,TM,DM,1,T4,Treatment,4,DM_TM_1,46,0.086956522
3901,TM,DP,1,T4,Treatment,6,DP_TM_1,45,0.133333333
3905,TM,DV,1,T4,Treatment,1,DV_TM_1,46,0.02173913
3908,TM,TE,1,T4,Treatment,1,TE_TM_1,47,0.021276596
3910,TM,TP,1,T4,Treatment,1,TM_TP_1,45,0.022222222
3913,TM,TX,1,T4,Treatment,1,TM_TX_1,47,0.021276596
3917,TO,DE,1,T4,Treatment,1,DE_TO_1,46,0.02173913
3919,TO,DL,1,T4,Treatment,3,DL_TO_1,45,0.066666667
3920,TO,DM,1,T4,Treatment,3,DM_TO_1,47,0.063829787
3922,TO,DS,1,T4,Treatment,1,DS_TO_1,46,0.02173913
3924,TO,DV,1,T4,Treatment,3,DV_TO_1,45,0.066666667
3926,TO,TE,1,T4,Treatment,1,TE_TO_1,46,0.02173913
3927,TO,TH,1,T4,Treatment,1,TH_TO_1,46,0.02173913
3929,TO,TZ,1,T4,Treatment,1,TO_TZ_1,47,0.021276596
3930,TP,DA,1,T4,Treatment,4,DA_TP_1,44,0.090909091
3932,TP,DE,1,T4,Treatment,4,DE_TP_1,45,0.088888889
3934,TP,DK,1,T4,Treatment,2,DK_TP_1,42,0.047619048
3935,TP,DL,1,T4,Treatment,3,DL_TP_1,44,0.068181818
3939,TP,DP,1,T4,Treatment,2,DP_TP_1,44,0.045454545
