Dtime,logger,temperature,Col,logger.1,d,YMD,Hour,Hour2,Session
2016/02/08 15:19,37_MAT,NA,37,MAT,2016/02/08 15:19,2016/02/08,15:19,15,MID
2016/02/08 15:24,37_MAT,NA,37,MAT,2016/02/08 15:24,2016/02/08,15:24,15,MID
2016/02/08 15:29,37_MAT,NA,37,MAT,2016/02/08 15:29,2016/02/08,15:29,15,MID
2016/02/08 15:34,37_MAT,NA,37,MAT,2016/02/08 15:34,2016/02/08,15:34,15,MID
2016/02/08 15:39,37_MAT,NA,37,MAT,2016/02/08 15:39,2016/02/08,15:39,15,MID
2016/02/08 15:44,37_MAT,NA,37,MAT,2016/02/08 15:44,2016/02/08,15:44,15,MID
2016/02/08 15:49,37_MAT,NA,37,MAT,2016/02/08 15:49,2016/02/08,15:49,15,MID
2016/02/08 13:54,37_Mat.3,41.3,37,Mat.3,2016/02/08 13:54,2016/02/08,13:54,13,MID
2016/02/08 13:59,37_Mat.3,40.739,37,Mat.3,2016/02/08 13:59,2016/02/08,13:59,13,MID
2016/02/08 14:04,37_Mat.3,41.113,37,Mat.3,2016/02/08 14:04,2016/02/08,14:04,14,MID
2016/02/08 14:09,37_Mat.3,41.487,37,Mat.3,2016/02/08 14:09,2016/02/08,14:09,14,MID
2016/02/08 14:14,37_Mat.3,41.425,37,Mat.3,2016/02/08 14:14,2016/02/08,14:14,14,MID
2016/02/08 14:19,37_Mat.3,41.612,37,Mat.3,2016/02/08 14:19,2016/02/08,14:19,14,MID
2016/02/08 14:24,37_Mat.3,41.861,37,Mat.3,2016/02/08 14:24,2016/02/08,14:24,14,MID
2016/02/08 14:29,37_Mat.3,42.921,37,Mat.3,2016/02/08 14:29,2016/02/08,14:29,14,MID
