box,IDA[inside_first],sexA,IDB[inside_after_IDA],sexB,number_encounters,time_together[sec],date_obs
24,00074ff562,XX,00075b39cc,XX,7,1509,3-Mar
24,00074ff562,XX,00075b3038,XX,2,218,3-Mar
25,00074ff562,XX,00074f0477,XX,4,972,3-Mar
25,00074ff562,XX,00075d4864,XX,5,2591,3-Mar
25,00074ff562,XX,00074f75b7,XY,10,3503,3-Mar
25,00074ff562,XX,00075b5bfa,XX,22,1549,3-Mar
25,00074ff562,XX,00075d2329,XY,2,2590,3-Mar
25,00074ff562,XX,00075b38ca,XX,2,2064,3-Mar
25,00074ff562,XX,00075b3038,XX,6,4410,3-Mar
25,00074ff562,XX,00074f5a1c,XY,11,1346,3-Mar
26,00074ff562,XX,00075b25de,XY,1,63,3-Mar
24,00074ff562,XX,00075b38ca,XX,1,29,31-Jan
25,00074ff562,XX,00074f0477,XX,5,1463,31-Jan
25,00074ff562,XX,00075b42d5,XY,6,4262,31-Jan
25,00074ff562,XX,00075a3dcf,NO,1,1711,31-Jan
25,00074ff562,XX,00075b39cc,XX,3,184,31-Jan
25,00074ff562,XX,00074ed1e1,XX,1,350,31-Jan
25,00074ff562,XX,00074ee5e3,XY,1,822,31-Jan
25,00074ff562,XX,00075b5bfa,XX,5,426,31-Jan
25,00074ff562,XX,00074f5a1c,XY,4,2372,31-Jan
25,00074ff562,XX,00075b38ca,XX,5,303,31-Jan
24,00074ff562,XX,00075b39cc,XX,4,1095,4-Mar
24,00074ff562,XX,00075b5bfa,XX,4,144,4-Mar
24,00074ff562,XX,00074bdb9c,XY,6,1175,4-Mar
24,00074ff562,XX,00075b25de,XY,4,1055,4-Mar
24,00074ff562,XX,00075a3dcf,XX,9,2142,4-Mar
24,00074ff562,XX,00074ed1e1,XX,6,731,4-Mar
24,00074ff562,XX,00075d4864,XX,2,663,4-Mar
25,00074ff562,XX,00075b3038,XX,11,3918,4-Mar
25,00074ff562,XX,00075b38ca,XX,8,6393,4-Mar
25,00074ff562,XX,00074ed1e1,XX,3,4028,4-Mar
25,00074ff562,XX,00074f0477,XX,3,5235,4-Mar
25,00074ff562,XX,00075d4864,XX,2,2003,4-Mar
25,00074ff562,XX,00075b39cc,XX,1,177,4-Mar
25,00074ff562,XX,00074f5a1c,XY,49,8698,4-Mar
25,00074ff562,XX,00074f75b7,XY,15,7177,4-Mar
25,00074ff562,XX,00075b5bfa,XX,23,6401,4-Mar
26,00074ff562,XX,00074ee5e3,XY,1,13,4-Mar
25,00074ff562,XX,00075b38ca,XX,1,65,5-Feb
25,00074ff562,XX,00074ee5e3,XY,1,25,5-Feb
24,00074ff562,XX,00075b39cc,XX,1,4,5-Feb
25,00074ff562,XX,00074f5a1c,XY,6,238,5-Feb
25,00074ff562,XX,00074f0477,XX,1,2,5-Feb
25,00074ff562,XX,00074ed1e1,XX,1,2,5-Feb
25,00074ff562,XX,00075b42d5,XY,1,14,5-Feb
24,00074ff562,XX,00074ed1e1,XX,9,6929,6-Mar
24,00074ff562,XX,00075b38ca,XX,2,1633,6-Mar
24,00074ff562,XX,00075b5bfa,XX,5,2049,6-Mar
24,00074ff562,XX,00075b25de,XY,13,3688,6-Mar
24,00074ff562,XX,00075d4864,XX,3,3427,6-Mar
24,00074ff562,XX,00075b3038,XX,4,8134,6-Mar
24,00074ff562,XX,00074f75b7,XY,6,1452,6-Mar
24,00074ff562,XX,00074f0477,XX,3,7046,6-Mar
24,00074ff562,XX,00075a3dcf,XX,5,9970,6-Mar
24,00074ff562,XX,00074bdb9c,XY,13,8032,6-Mar
24,00074ff562,XX,00075b39cc,XX,10,4289,6-Mar
24,00074ff562,XX,00074f5a1c,XY,1,209,6-Mar
25,00074ff562,XX,00074f5a1c,XY,6,439,7-Feb
26,00074ff562,XX,00075b25de,XY,1,568,7-Feb
26,00074ff562,XX,00075b3038,XX,3,332,7-Feb
26,00074ff562,XX,00075d0801,XY,13,4927,8-Mar
26,00074ff562,XX,00075d4864,XX,1,129,8-Mar
26,00074ff562,XX,00075b5bfa,XX,4,562,8-Mar
26,00074ff562,XX,00074f75b7,XY,9,2266,8-Mar
24,00074ff562,XX,00074f75b7,XY,1,364,8-Mar
24,00074ff562,XX,00074ee5e3,XY,2,9,8-Mar
26,00074ff562,XX,00075b38ca,XX,4,2916,8-Mar
26,00074ff562,XX,00074f0477,XX,1,2124,8-Mar
24,00074ff562,XX,00074bdb9c,XY,1,41,8-Mar
24,00074ff562,XX,00074ed1e1,XX,1,6,8-Mar
26,00074ff562,XX,00075b25de,XY,1,1238,8-Mar
26,00074ff562,XX,00075a3dcf,XX,4,4620,8-Mar
26,00074ff562,XX,00075b39cc,XX,14,7642,8-Mar
26,00074ff562,XX,00074ee5e3,XY,1,4,8-Mar
26,00074ff562,XX,00075b3038,XX,7,2144,8-Mar
26,00074ff562,XX,00075b39cc,XX,1,67,9-Feb
26,00074ff562,XX,00074f0477,XX,1,19,9-Feb
26,00074ff562,XX,00075b25de,XY,1,392,9-Feb
26,00074ff562,XX,00075d4864,XX,1,406,9-Feb
26,00074ff562,XX,00074ed1e1,XX,3,434,9-Feb
40,7500319,XY,00075d3941,XX,1,1,16-Jan
40,7500319,XY,00074ecf28,XX,1,12,16-Jan
40,7500319,XY,00075d3e96,XY,1,78,16-Jan
40,7500319,XY,00074d929f,XY,2,26,16-Jan
40,7500319,XY,00074d93d0,XY,5,53,16-Jan
40,7500319,XY,00074fd569,XX,1,1,16-Jan
40,7500319,XY,00075d8601,XY,3,716,16-Jan
37,7500319,XY,00074def99,XX,2,88,19-Feb
37,7500319,XY,00075b7225,XX,1,4,19-Feb
37,7500319,XY,00075b1c7b,XY,1,26,19-Feb
40,7500319,XY,00074c10b5,XX,12,165,20-Jan
40,7500319,XY,00074f96dc,XX,1,20,20-Jan
40,7500319,XY,00074f3088,XX,5,257,20-Jan
40,7500319,XY,00075d3941,XX,2,179,20-Jan
40,7500319,XY,00074fd569,XX,1,48,20-Jan
40,7500319,XY,00075d3e96,XY,2,55,20-Jan
40,7500319,XY,00075d8601,XY,2,40,20-Jan
40,7500319,XY,00074d9179,XX,6,401,20-Jan
40,7500319,XY,00074db5d6,XX,1,328,20-Jan
40,7500319,XY,00075d3941,XX,25,2408,5-Feb
40,7500319,XY,00074fd569,XX,3,1060,5-Feb
37,7500319,XY,00075b7225,XX,1,51,5-Feb
40,7500319,XY,00074db5d6,XX,1,499,5-Feb
40,7500319,XY,00075d3e96,XY,1,1017,5-Feb
40,7500319,XY,00074f3088,XX,5,3781,5-Feb
40,7500319,XY,00074d9179,XX,1,99,5-Feb
40,7500319,XY,00075d8601,XY,5,5985,5-Feb
40,7500319,XY,00074da082,XX,1,4406,5-Feb
19,00075007ca,XX,00075b202b,XX,1,155,1-Feb
19,00075007ca,XX,00074ed83b,XY,1,2629,1-Feb
19,00075007ca,XX,00075b102a,XY,7,789,1-Feb
19,00075007ca,XX,00075e04f6,NO,1,8298,1-Feb
19,00075007ca,XX,00075e0837,XX,1,82,1-Feb
19,00075007ca,XX,7501420,XY,4,61,1-Feb
19,00075007ca,XX,00075b4850,XY,1,6986,1-Feb
19,00075007ca,XX,00075b2a64,XX,2,191,1-Feb
19,00075007ca,XX,00075b6cb7,XX,1,8875,1-Feb
19,00075007ca,XX,00075d819f,XY,1,2823,1-Feb
19,00075007ca,XX,00074d9953,XX,1,565,1-Feb
19,00075007ca,XX,00074c38cd,XX,1,5,1-Feb
20,00075007ca,XX,00075b138b,XY,2,287,1-Feb
20,00075007ca,XX,00074fc27f,XX,1,29,1-Feb
20,00075007ca,XX,00075b4850,XY,1,29,1-Feb
20,00075007ca,XX,00075e0bc8,XY,1,14,1-Feb
20,00075007ca,XX,00075d804d,XX,1,260,1-Feb
20,00075007ca,XX,7501420,XY,1,13,1-Feb
20,00075007ca,XX,00074db3a3,XX,1,33,1-Feb
20,00075007ca,XX,00075b6cb7,XX,1,146,1-Feb
19,00075007ca,XX,00075b6cb7,XX,2,292,1-Mar
19,00075007ca,XX,00074ed83b,XY,2,359,1-Mar
19,00075007ca,XX,00075b102a,XY,3,869,1-Mar
19,00075007ca,XX,00074dc50c,XX,1,995,1-Mar
19,00075007ca,XX,00075b102a,XY,8,733,10-Feb
19,00075007ca,XX,00075d804d,XX,1,21,10-Feb
19,00075007ca,XX,00074ddab8,XY,1,123,10-Feb
19,00075007ca,XX,00074db3a3,XX,1,15,10-Feb
19,00075007ca,XX,00074de2a9,XX,3,90,10-Feb
19,00075007ca,XX,00075e0837,XX,1,8,10-Feb
19,00075007ca,XX,00075d1f3d,XX,1,23,10-Feb
19,00075007ca,XX,00074c38cd,XX,1,11,10-Feb
19,00075007ca,XX,00074dc50c,XX,7,305,15-Feb
19,00075007ca,XX,00075b102a,XY,2,100,15-Feb
20,00075007ca,XX,00074c38cd,XX,4,513,15-Jan
20,00075007ca,XX,00075e0bc8,XY,3,208,15-Jan
20,00075007ca,XX,00075b138b,XY,2,549,15-Jan
20,00075007ca,XX,00075b4850,XY,3,704,15-Jan
20,00075007ca,XX,00075b202b,XX,2,246,15-Jan
20,00075007ca,XX,00075b6cb7,XX,1,834,15-Jan
20,00075007ca,XX,00074d9953,XX,7,155,15-Jan
20,00075007ca,XX,00074fc27f,XX,1,199,15-Jan
20,00075007ca,XX,7501420,XY,2,160,15-Jan
20,00075007ca,XX,00074db3a3,XX,3,173,15-Jan
20,00075007ca,XX,00075b102a,XY,6,1578,15-Jan
20,00075007ca,XX,00074de2a9,XX,1,281,15-Jan
20,00075007ca,XX,00075b102a,XY,1,59,16-Jan
19,00075007ca,XX,00075b102a,XY,1,21,17-Feb
19,00075007ca,XX,00075b2a64,XX,1,30,17-Feb
19,00075007ca,XX,000757e4b0,NO,1,26,17-Feb
20,00075007ca,XX,00075b202b,XX,4,3287,18-Jan
20,00075007ca,XX,00074db3a3,XX,4,2927,18-Jan
20,00075007ca,XX,00075e0bc8,XY,12,4543,18-Jan
20,00075007ca,XX,00074fc27f,XX,6,3327,18-Jan
20,00075007ca,XX,00074c38cd,XX,7,1896,18-Jan
20,00075007ca,XX,00075b4850,XY,3,2542,18-Jan
20,00075007ca,XX,00075d1f3d,XX,9,2237,18-Jan
20,00075007ca,XX,00074d84fc,XX,3,215,18-Jan
20,00075007ca,XX,00075b138b,XY,7,3471,18-Jan
20,00075007ca,XX,00075b2a64,XX,4,201,18-Jan
20,00075007ca,XX,00075b2a9d,XX,3,2937,18-Jan
20,00075007ca,XX,00075b6cb7,XX,1,408,18-Jan
20,00075007ca,XX,00075b102a,XY,21,6846,18-Jan
20,00075007ca,XX,7501420,XY,18,2386,18-Jan
20,00075007ca,XX,00074d9953,XX,9,5607,18-Jan
20,00075007ca,XX,00074fabaa,XX,2,27,18-Jan
20,00075007ca,XX,00075e0837,XX,19,6109,18-Jan
20,00075007ca,XX,00075d804d,XX,3,1260,18-Jan
19,00075007ca,XX,00074d84fc,XX,1,3,19-Feb
19,00075007ca,XX,000757e4b0,NO,1,3,19-Feb
19,00075007ca,XX,00074fc27f,XX,10,131,19-Feb
19,00075007ca,XX,00074d9953,XX,3,117,19-Feb
19,00075007ca,XX,00075b138b,XY,1,115,19-Feb
19,00075007ca,XX,00075b102a,XY,5,97,19-Feb
19,00075007ca,XX,00075b2a64,XX,2,32,19-Feb
19,00075007ca,XX,00074de2a9,XX,1,46,19-Feb
20,00075007ca,XX,00074c38cd,XX,5,1404,20-Jan
20,00075007ca,XX,00074db3a3,XX,2,446,20-Jan
20,00075007ca,XX,00074fabaa,XX,1,87,20-Jan
20,00075007ca,XX,00074d84fc,XX,1,45,20-Jan
20,00075007ca,XX,00074d8813,XX,1,17,20-Jan
20,00075007ca,XX,00075b2a9d,XX,3,3586,20-Jan
20,00075007ca,XX,7501420,XY,15,3462,20-Jan
20,00075007ca,XX,00075d804d,XX,4,159,20-Jan
20,00075007ca,XX,00075e0837,XX,6,2522,20-Jan
20,00075007ca,XX,00074fc27f,XX,7,4649,20-Jan
20,00075007ca,XX,00074de2a9,XX,1,11,20-Jan
20,00075007ca,XX,00075b102a,XY,27,7464,20-Jan
20,00075007ca,XX,00075b202b,XX,7,3296,20-Jan
20,00075007ca,XX,00075b4850,XY,1,566,20-Jan
20,00075007ca,XX,00075d1f3d,XX,5,539,20-Jan
20,00075007ca,XX,00075b2a64,XX,6,2259,20-Jan
20,00075007ca,XX,00074d9953,XX,22,3445,20-Jan
20,00075007ca,XX,00075e0bc8,XY,19,5492,20-Jan
19,00075007ca,XX,00074fc27f,XX,1,33,21-Feb
19,00075007ca,XX,00075b138b,XY,1,22,21-Feb
19,00075007ca,XX,00075b6cb7,XX,1,10,21-Feb
19,00075007ca,XX,00074ed83b,XY,1,59,21-Feb
19,00075007ca,XX,00074fabaa,XX,2,41,21-Feb
19,00075007ca,XX,00075b102a,XY,6,288,21-Feb
19,00075007ca,XX,00074de2a9,XX,5,87,21-Feb
19,00075007ca,XX,00074fabaa,XX,1,18,22-Jan
19,00075007ca,XX,00074db3a3,XX,1,14,22-Jan
19,00075007ca,XX,00074d8813,XX,1,16,22-Jan
19,00075007ca,XX,00074dc50c,XX,1,12,22-Jan
20,00075007ca,XX,00074de2a9,XX,6,354,22-Jan
20,00075007ca,XX,00075d819f,XY,1,40,22-Jan
20,00075007ca,XX,00075b102a,XY,22,3704,22-Jan
20,00075007ca,XX,00075e0837,XX,3,1531,22-Jan
20,00075007ca,XX,00074d8813,XX,6,243,22-Jan
20,00075007ca,XX,00074fabaa,XX,8,358,22-Jan
20,00075007ca,XX,7501420,XY,8,2758,22-Jan
20,00075007ca,XX,00074c38cd,XX,6,2089,22-Jan
20,00075007ca,XX,00075b2a9d,XX,1,12,22-Jan
20,00075007ca,XX,00075b202b,XX,11,4525,22-Jan
20,00075007ca,XX,00075b138b,XY,6,8598,22-Jan
20,00075007ca,XX,00075d804d,XX,2,194,22-Jan
20,00075007ca,XX,00075b2a64,XX,1,388,22-Jan
20,00075007ca,XX,00075b4850,XY,5,3378,22-Jan
20,00075007ca,XX,00074d84fc,XX,3,58,22-Jan
20,00075007ca,XX,00074fc27f,XX,6,2229,22-Jan
20,00075007ca,XX,00075e0bc8,XY,10,5484,22-Jan
20,00075007ca,XX,00074db3a3,XX,9,426,22-Jan
20,00075007ca,XX,00075b4470,XY,4,7834,22-Jan
20,00075007ca,XX,00074d9953,XX,3,4964,22-Jan
20,00075007ca,XX,00075d1f3d,XX,6,179,22-Jan
20,00075007ca,XX,00075b6cb7,XX,5,657,22-Jan
19,00075007ca,XX,00074d8813,XX,2,913,23-Feb
19,00075007ca,XX,00075d819f,XY,1,110,23-Feb
19,00075007ca,XX,00075b102a,XY,10,2012,23-Feb
19,00075007ca,XX,00075e04f6,NO,1,181,23-Feb
19,00075007ca,XX,00075e0837,XX,1,17,23-Feb
19,00075007ca,XX,00075b2a64,XX,2,273,23-Feb
19,00075007ca,XX,00074dc50c,XX,13,3672,23-Feb
19,00075007ca,XX,00074c38cd,XX,3,1843,23-Feb
19,00075007ca,XX,00075b138b,XY,3,36,23-Feb
19,00075007ca,XX,00075d1f3d,XX,3,173,23-Feb
19,00075007ca,XX,000757e4b0,NO,2,603,23-Feb
19,00075007ca,XX,00075b102a,XY,15,7180,24-Jan
19,00075007ca,XX,00075e0837,XX,3,1595,24-Jan
19,00075007ca,XX,00075b4850,XY,4,7629,24-Jan
19,00075007ca,XX,00075b2a64,XX,6,5537,24-Jan
19,00075007ca,XX,00074ed83b,XY,9,9970,24-Jan
19,00075007ca,XX,00074db3a3,XX,5,9768,24-Jan
19,00075007ca,XX,00075b6cb7,XX,11,7469,24-Jan
19,00075007ca,XX,00074de2a9,XX,4,2487,24-Jan
19,00075007ca,XX,00075e04f6,NO,5,2996,24-Jan
19,00075007ca,XX,00075d804d,XX,4,3620,24-Jan
19,00075007ca,XX,00074dc50c,XX,34,5659,24-Jan
19,00075007ca,XX,00075b138b,XY,5,6234,24-Jan
19,00075007ca,XX,00075b202b,XX,5,3651,24-Jan
19,00075007ca,XX,00074c38cd,XX,7,1606,24-Jan
19,00075007ca,XX,00074d84fc,XX,8,4704,24-Jan
19,00075007ca,XX,00075d1f3d,XX,4,3281,24-Jan
19,00075007ca,XX,00075e0bc8,XY,2,164,24-Jan
19,00075007ca,XX,00075d819f,XY,5,5418,24-Jan
19,00075007ca,XX,00074d8813,XX,7,6530,24-Jan
19,00075007ca,XX,00074fc27f,XX,10,9968,24-Jan
19,00075007ca,XX,00074ddab8,XY,6,10063,24-Jan
19,00075007ca,XX,00074fabaa,XX,3,2565,24-Jan
20,00075007ca,XX,00075e0837,XX,1,25,24-Jan
20,00075007ca,XX,00075b4850,XY,1,63,24-Jan
20,00075007ca,XX,00074fabaa,XX,1,21,24-Jan
20,00075007ca,XX,00075d804d,XX,1,37,24-Jan
20,00075007ca,XX,7501420,XY,2,39,24-Jan
20,00075007ca,XX,00074d8813,XX,1,31,24-Jan
20,00075007ca,XX,00075b102a,XY,1,24,24-Jan
20,00075007ca,XX,00075e04f6,NO,1,7,24-Jan
20,00075007ca,XX,00074dc50c,XX,2,3036,26-Jan
20,00075007ca,XX,00074d84fc,XX,3,3741,26-Jan
20,00075007ca,XX,00075b138b,XY,1,4359,26-Jan
20,00075007ca,XX,00074fabaa,XX,1,1,26-Jan
20,00075007ca,XX,00075b2a9d,XX,7,2853,26-Jan
20,00075007ca,XX,00074db3a3,XX,1,4570,26-Jan
20,00075007ca,XX,00075e0bc8,XY,1,2,26-Jan
20,00075007ca,XX,00075e0837,XX,1,3862,26-Jan
20,00075007ca,XX,00075d1f3d,XX,1,932,26-Jan
20,00075007ca,XX,00074d9953,XX,1,652,26-Jan
20,00075007ca,XX,00075b4850,XY,1,3847,26-Jan
20,00075007ca,XX,00075b260c,XY,1,116,26-Jan
20,00075007ca,XX,00074ed83b,XY,2,4080,26-Jan
20,00075007ca,XX,00074ddab8,XY,1,4323,26-Jan
20,00075007ca,XX,7501420,XY,2,2787,26-Jan
19,00075007ca,XX,00075b102a,XY,18,1598,27-Feb
19,00075007ca,XX,00074de2a9,XX,4,732,27-Feb
19,00075007ca,XX,00074c38cd,XX,1,278,27-Feb
19,00075007ca,XX,00075b2a64,XX,2,8,27-Feb
19,00075007ca,XX,00074fc27f,XX,8,805,27-Feb
19,00075007ca,XX,00074fabaa,XX,1,29,27-Feb
19,00075007ca,XX,00074dc50c,XX,31,2393,27-Feb
19,00075007ca,XX,00075e04f6,NO,2,478,27-Feb
19,00075007ca,XX,00074d84fc,XX,1,58,27-Feb
19,00075007ca,XX,00075e0837,XX,1,46,27-Feb
19,00075007ca,XX,000757bc5a,NO,3,53,27-Feb
19,00075007ca,XX,00075b6cb7,XX,4,1272,27-Feb
19,00075007ca,XX,00075d819f,XY,26,943,27-Feb
20,00075007ca,XX,00075b138b,XY,9,8082,28-Jan
19,00075007ca,XX,00075b2a9d,XX,2,557,28-Jan
20,00075007ca,XX,00075e0837,XX,5,3075,28-Jan
20,00075007ca,XX,00074d9953,XX,7,2162,28-Jan
20,00075007ca,XX,00075b202b,XX,5,6683,28-Jan
20,00075007ca,XX,00074d84fc,XX,5,3267,28-Jan
20,00075007ca,XX,00074d8813,XX,1,1477,28-Jan
20,00075007ca,XX,00074de2a9,XX,3,2086,28-Jan
20,00075007ca,XX,00075b6cb7,XX,2,931,28-Jan
20,00075007ca,XX,00075d804d,XX,3,7414,28-Jan
20,00075007ca,XX,00075b4850,XY,5,4823,28-Jan
20,00075007ca,XX,7501420,XY,15,5132,28-Jan
20,00075007ca,XX,00074c38cd,XX,4,3730,28-Jan
20,00075007ca,XX,00074db3a3,XX,1,1380,28-Jan
20,00075007ca,XX,00074fc27f,XX,4,7608,28-Jan
20,00075007ca,XX,00075e04f6,NO,8,5667,28-Jan
20,00075007ca,XX,00074ed83b,XY,7,7513,28-Jan
20,00075007ca,XX,00075e0bc8,XY,5,3607,28-Jan
20,00075007ca,XX,00075d1f3d,XX,6,2012,28-Jan
20,00075007ca,XX,00075b102a,XY,22,8982,28-Jan
20,00075007ca,XX,00074fabaa,XX,4,2476,28-Jan
20,00075007ca,XX,00075b2a9d,XX,2,1656,28-Jan
20,00075007ca,XX,00075b2a64,XX,3,3257,28-Jan
19,00075007ca,XX,00074d84fc,XX,3,11,3-Feb
19,00075007ca,XX,00075e0bc8,XY,1,4,3-Feb
19,00075007ca,XX,00075b102a,XY,2,260,3-Feb
20,00075007ca,XX,00074db3a3,XX,4,1214,3-Feb
20,00075007ca,XX,00074de2a9,XX,1,12,3-Feb
20,00075007ca,XX,00075b2a64,XX,4,304,3-Feb
20,00075007ca,XX,00075b202b,XX,3,1802,3-Feb
20,00075007ca,XX,00074d84fc,XX,1,144,3-Feb
20,00075007ca,XX,00075b138b,XY,6,1986,3-Feb
20,00075007ca,XX,00074d8813,XX,3,2468,3-Feb
20,00075007ca,XX,00075b6cb7,XX,2,3066,3-Feb
20,00075007ca,XX,00074fabaa,XX,1,13,3-Feb
20,00075007ca,XX,00075e04f6,NO,2,2139,3-Feb
20,00075007ca,XX,7501420,XY,3,563,3-Feb
20,00075007ca,XX,00075e0bc8,XY,4,1613,3-Feb
20,00075007ca,XX,00075d1f3d,XX,1,205,3-Feb
20,00075007ca,XX,00074d9953,XX,3,404,3-Feb
20,00075007ca,XX,00074fc27f,XX,3,88,3-Feb
20,00075007ca,XX,00075b102a,XY,5,1040,3-Feb
20,00075007ca,XX,00075e0837,XX,2,445,3-Feb
20,00075007ca,XX,00074c38cd,XX,1,2676,3-Feb
20,00075007ca,XX,00074ddab8,XY,1,2437,3-Feb
20,00075007ca,XX,00075b4850,XY,9,2519,3-Feb
19,00075007ca,XX,00075b102a,XY,12,3149,3-Mar
19,00075007ca,XX,00074d8813,XX,1,3,3-Mar
19,00075007ca,XX,000757bc5a,NO,3,971,3-Mar
19,00075007ca,XX,00074fc27f,XX,1,472,3-Mar
19,00075007ca,XX,00075e0837,XX,2,118,3-Mar
19,00075007ca,XX,00074de2a9,XX,1,541,3-Mar
19,00075007ca,XX,00075b6cb7,XX,1,2116,3-Mar
19,00075007ca,XX,00075b2a64,XX,3,58,3-Mar
19,00075007ca,XX,000757e4b0,NO,6,790,3-Mar
19,00075007ca,XX,00074ed83b,XY,2,934,3-Mar
19,00075007ca,XX,00074fabaa,XX,2,417,3-Mar
19,00075007ca,XX,00074c38cd,XX,3,1039,3-Mar
19,00075007ca,XX,00075e0837,XX,1,8,31-Jan
19,00075007ca,XX,00074c38cd,XX,1,1292,31-Jan
19,00075007ca,XX,00074d8813,XX,1,4219,31-Jan
19,00075007ca,XX,00075b2a9d,XX,1,5460,31-Jan
19,00075007ca,XX,00074fabaa,XX,2,2140,31-Jan
19,00075007ca,XX,00075b4850,XY,1,390,31-Jan
19,00075007ca,XX,7501420,XY,2,47,31-Jan
19,00075007ca,XX,00075d819f,XY,3,4754,31-Jan
19,00075007ca,XX,00074d84fc,XX,2,469,31-Jan
19,00075007ca,XX,00074ed83b,XY,1,5832,31-Jan
19,00075007ca,XX,00075b102a,XY,11,3553,31-Jan
19,00075007ca,XX,00075d1f3d,XX,1,6492,31-Jan
20,00075007ca,XX,00074fabaa,XX,1,424,31-Jan
20,00075007ca,XX,00075b138b,XY,5,807,31-Jan
20,00075007ca,XX,00075d1f3d,XX,2,1087,31-Jan
20,00075007ca,XX,7501420,XY,3,2518,31-Jan
20,00075007ca,XX,00075b202b,XX,1,865,31-Jan
20,00075007ca,XX,00074db3a3,XX,1,234,31-Jan
20,00075007ca,XX,00075b4850,XY,1,1409,31-Jan
20,00075007ca,XX,00075b6cb7,XX,1,212,31-Jan
20,00075007ca,XX,00075b102a,XY,8,1514,31-Jan
20,00075007ca,XX,00074d9953,XX,1,1666,31-Jan
20,00075007ca,XX,00075d804d,XX,1,46,31-Jan
20,00075007ca,XX,00074dc50c,XX,1,23,31-Jan
20,00075007ca,XX,00074ddab8,XY,1,1975,31-Jan
20,00075007ca,XX,00074fc27f,XX,2,541,31-Jan
20,00075007ca,XX,00074c38cd,XX,2,2830,31-Jan
20,00075007ca,XX,00074de2a9,XX,1,186,31-Jan
19,00075007ca,XX,000757e4b0,NO,1,117,4-Mar
19,00075007ca,XX,00074c38cd,XX,1,0,4-Mar
19,00075007ca,XX,00075b6cb7,XX,3,595,4-Mar
19,00075007ca,XX,00075b102a,XY,1,1009,4-Mar
19,00075007ca,XX,00074ed83b,XY,1,21,4-Mar
19,00075007ca,XX,00074dc50c,XX,1,13,5-Feb
20,00075007ca,XX,00074fabaa,XX,1,504,5-Feb
20,00075007ca,XX,00075e0bc8,XY,2,1369,5-Feb
20,00075007ca,XX,00074d84fc,XX,2,621,5-Feb
20,00075007ca,XX,00075b102a,XY,5,1109,5-Feb
20,00075007ca,XX,00075b202b,XX,1,666,5-Feb
20,00075007ca,XX,00074c38cd,XX,2,2283,5-Feb
20,00075007ca,XX,00074fc27f,XX,4,1535,5-Feb
20,00075007ca,XX,7501420,XY,3,1248,5-Feb
20,00075007ca,XX,00075b4850,XY,2,1520,5-Feb
20,00075007ca,XX,00074d8813,XX,1,1145,5-Feb
20,00075007ca,XX,00074de2a9,XX,1,1243,5-Feb
20,00075007ca,XX,00075d1f3d,XX,3,1098,5-Feb
20,00075007ca,XX,00074ddab8,XY,1,1704,5-Feb
20,00075007ca,XX,00075b6cb7,XX,2,1487,5-Feb
20,00075007ca,XX,00075d804d,XX,1,653,5-Feb
20,00075007ca,XX,00075e0837,XX,2,244,5-Feb
20,00075007ca,XX,00075b138b,XY,2,966,5-Feb
20,00075007ca,XX,00075e04f6,NO,1,486,5-Feb
20,00075007ca,XX,00075b2a64,XX,2,505,5-Feb
19,00075007ca,XX,000757e4b0,NO,1,6,6-Mar
19,00075007ca,XX,00074ed83b,XY,1,12,6-Mar
19,00075007ca,XX,00075b102a,XY,2,6,6-Mar
19,00075007ca,XX,00074dc50c,XX,3,1853,7-Feb
20,00075007ca,XX,00074d84fc,XX,1,60,7-Feb
19,00075007ca,XX,00075b102a,XY,2,1545,7-Feb
19,00075007ca,XX,00074de2a9,XX,1,4,7-Feb
19,00075007ca,XX,00075b6cb7,XX,1,1845,7-Feb
19,00075007ca,XX,00074c38cd,XX,1,1316,7-Feb
19,00075007ca,XX,00075e04f6,NO,2,1629,7-Feb
19,00075007ca,XX,00074ddab8,XY,1,8,7-Feb
19,00075007ca,XX,00074ed83b,XY,1,11,7-Feb
19,00075007ca,XX,00074d84fc,XX,3,9,7-Feb
19,00075007ca,XX,00075e0837,XX,2,89,7-Feb
20,00075007ca,XX,00075b102a,XY,1,161,7-Feb
20,00075007ca,XX,00075b6cb7,XX,2,643,7-Feb
20,00075007ca,XX,00075e0837,XX,1,527,7-Feb
20,00075007ca,XX,00075b202b,XX,2,829,7-Feb
20,00075007ca,XX,00074de2a9,XX,1,1282,7-Feb
20,00075007ca,XX,00074c38cd,XX,1,13,7-Feb
20,00075007ca,XX,00074ddab8,XY,1,741,7-Feb
20,00075007ca,XX,00075b4850,XY,3,1349,7-Feb
20,00075007ca,XX,00075b138b,XY,2,83,7-Feb
19,00075007ca,XX,00074fc27f,XX,1,6,8-Mar
19,00075007ca,XX,00074dc50c,XX,1,46,8-Mar
19,00075007ca,XX,00075b102a,XY,2,22,8-Mar
22,0007500b86,XY,00074dbc2e,XY,1,79,15-Jan
22,0007500b86,XY,00074dbe5f,XX,1,35,15-Jan
22,0007500b86,XY,00075b3e1e,XX,2,5,16-Jan
23,0007500b86,XY,00074debd9,XY,1,2,16-Jan
22,0007500b86,XY,00074c0118,XY,2,138,18-Jan
22,0007500b86,XY,00074dad20,XX,2,1030,18-Jan
22,0007500b86,XY,00074d8c26,XY,1,67,18-Jan
22,0007500b86,XY,00075b3e1e,XX,1,318,18-Jan
