first_mouse,second_mouse,date_obs,box,IDB[inside_after_IDA],sexA,number_encounters,sexB,date_obs_dt,time_together[sec],IDA[inside_first],treatment,timepoint,component_num
00074db231,00075b4194,16-Jan,11.0,00075b4194,XX,2.0,XX,1900-01-16,118.0,00074db231,LPS,before,1
00074db231,00074dcdfa,16-Jan,11.0,00074dcdfa,XX,2.0,XY,1900-01-16,24.0,00074db231,LPS,before,1
00074db231,00074f08c3,16-Jan,13.0,00074f08c3,XX,7.0,XX,1900-01-16,1269.0,00074db231,LPS,before,1
00074db231,00074c3a40,16-Jan,11.0,00074c3a40,XX,1.0,XY,1900-01-16,31.0,00074db231,LPS,before,1
00074db231,00074fb4e4,16-Jan,11.0,00074fb4e4,XX,3.0,XX,1900-01-16,2686.0,00074db231,LPS,before,1
00074db231,00074f28be,16-Jan,13.0,00074f28be,XX,1.0,XX,1900-01-16,11.0,00074db231,LPS,before,1
00074db231,00074fb0a8,16-Jan,13.0,00074fb0a8,XX,1.0,XX,1900-01-16,8.0,00074db231,LPS,before,1
00074db231,00074c35b2,16-Jan,11.0,00074c35b2,XX,3.0,XY,1900-01-16,1593.0,00074db231,LPS,before,1
00074db231,00074dba19,16-Jan,11.0,00074dba19,XX,3.0,XX,1900-01-16,1855.0,00074db231,LPS,before,1
00074db231,000757d390,16-Jan,13.0,000757d390,XX,1.0,XX,1900-01-16,170.0,00074db231,LPS,before,1
00074db231,00074d8817,16-Jan,11.0,00074d8817,XX,13.0,XY,1900-01-16,1737.0,00074db231,LPS,before,1
00074db231,00074c1ca9,16-Jan,13.0,00074c1ca9,XX,6.0,XY,1900-01-16,1003.0,00074db231,LPS,before,1
00074f08c3,00074dba19,16-Jan,13.0,00074dba19,XX,1.0,XX,1900-01-16,14.0,00074f08c3,LPS,before,1
00074f08c3,00074bf36d,16-Jan,11.0,00074bf36d,XX,9.0,XY,1900-01-16,2594.0,00074f08c3,LPS,before,1
00074f08c3,00074c3a40,16-Jan,11.0,00074c3a40,XX,8.0,XY,1900-01-16,1620.0,00074f08c3,LPS,before,1
00074f08c3,00074fb4e4,16-Jan,11.0,00074fb4e4,XX,3.0,XX,1900-01-16,1067.0,00074f08c3,LPS,before,1
00074f08c3,00074c35b2,16-Jan,11.0,00074c35b2,XX,9.0,XY,1900-01-16,1542.0,00074f08c3,LPS,before,1
00074f08c3,000757c320,16-Jan,11.0,000757c320,XX,1.0,XY,1900-01-16,2.0,00074f08c3,LPS,before,1
00074f08c3,00074c3272,16-Jan,11.0,00074c3272,XX,2.0,XY,1900-01-16,835.0,00074f08c3,LPS,before,1
00074f08c3,000757d390,16-Jan,11.0,000757d390,XX,4.0,XX,1900-01-16,1295.0,00074f08c3,LPS,before,1
00074f08c3,00074dcdfa,16-Jan,11.0,00074dcdfa,XX,13.0,XY,1900-01-16,1272.0,00074f08c3,LPS,before,1
00074f08c3,00074db231,16-Jan,13.0,00074db231,XX,1.0,XX,1900-01-16,4.0,00074f08c3,LPS,before,1
00074f08c3,00074dbf6d,16-Jan,13.0,00074dbf6d,XX,1.0,XX,1900-01-16,43.0,00074f08c3,LPS,before,1
00074f08c3,00075b4194,16-Jan,11.0,00075b4194,XX,5.0,XX,1900-01-16,114.0,00074f08c3,LPS,before,1
00074f08c3,00074fb0a8,16-Jan,13.0,00074fb0a8,XX,8.0,XX,1900-01-16,157.0,00074f08c3,LPS,before,1
00074f08c3,00074da4ac,16-Jan,11.0,00074da4ac,XX,2.0,XX,1900-01-16,118.0,00074f08c3,LPS,before,1
00074f08c3,00074de21a,16-Jan,13.0,00074de21a,XX,1.0,XX,1900-01-16,97.0,00074f08c3,LPS,before,1
00074f08c3,00074d8817,16-Jan,11.0,00074d8817,XX,2.0,XY,1900-01-16,284.0,00074f08c3,LPS,before,1
00074f08c3,00074f28be,16-Jan,13.0,00074f28be,XX,3.0,XX,1900-01-16,15.0,00074f08c3,LPS,before,1
00074f08c3,00074c1ca9,16-Jan,14.0,00074c1ca9,XX,2.0,XY,1900-01-16,28.0,00074f08c3,LPS,before,1
00074f08c3,00075013dc,16-Jan,15.0,00075013dc,XX,1.0,XY,1900-01-16,10.0,00074f08c3,LPS,before,1
00074c3a40,00075b4194,16-Jan,11.0,00075b4194,XY,13.0,XX,1900-01-16,10964.0,00074c3a40,LPS,before,1
00074c3a40,00074d8817,16-Jan,11.0,00074d8817,XY,8.0,XY,1900-01-16,9124.0,00074c3a40,LPS,before,1
00074c3a40,000757c320,16-Jan,12.0,000757c320,XY,3.0,XY,1900-01-16,1438.0,00074c3a40,LPS,before,1
00074c3a40,00074da4ac,16-Jan,12.0,00074da4ac,XY,1.0,XX,1900-01-16,33.0,00074c3a40,LPS,before,1
00074c3a40,00074c3272,16-Jan,11.0,00074c3272,XY,5.0,XY,1900-01-16,3058.0,00074c3a40,LPS,before,1
00074c3a40,00074db231,16-Jan,11.0,00074db231,XY,10.0,XX,1900-01-16,1133.0,00074c3a40,LPS,before,1
00074c3a40,00074dbf6d,16-Jan,11.0,00074dbf6d,XY,2.0,XX,1900-01-16,675.0,00074c3a40,LPS,before,1
00074c3a40,00074bf36d,16-Jan,12.0,00074bf36d,XY,1.0,XY,1900-01-16,2.0,00074c3a40,LPS,before,1
00074c3a40,00074c35b2,16-Jan,11.0,00074c35b2,XY,21.0,XY,1900-01-16,9648.0,00074c3a40,LPS,before,1
00074c3a40,00074de21a,16-Jan,11.0,00074de21a,XY,10.0,XX,1900-01-16,6121.0,00074c3a40,LPS,before,1
00074c3a40,000757d390,16-Jan,11.0,000757d390,XY,10.0,XX,1900-01-16,11521.0,00074c3a40,LPS,before,1
00074c3a40,00074dcdfa,16-Jan,12.0,00074dcdfa,XY,3.0,XY,1900-01-16,29.0,00074c3a40,LPS,before,1
00074c3a40,00074f28be,16-Jan,12.0,00074f28be,XY,1.0,XX,1900-01-16,22.0,00074c3a40,LPS,before,1
00074c3a40,00074fb4e4,16-Jan,11.0,00074fb4e4,XY,14.0,XX,1900-01-16,9370.0,00074c3a40,LPS,before,1
00074c3a40,00074fb0a8,16-Jan,12.0,00074fb0a8,XY,1.0,XX,1900-01-16,0.0,00074c3a40,LPS,before,1
00074c3a40,00074dba19,16-Jan,11.0,00074dba19,XY,8.0,XX,1900-01-16,13368.0,00074c3a40,LPS,before,1
00074c3a40,00074f08c3,16-Jan,11.0,00074f08c3,XY,40.0,XX,1900-01-16,6484.0,00074c3a40,LPS,before,1
00074fb4e4,00074dba19,16-Jan,11.0,00074dba19,XX,14.0,XX,1900-01-16,7148.0,00074fb4e4,LPS,before,1
00074fb4e4,00074fb0a8,16-Jan,11.0,00074fb0a8,XX,23.0,XX,1900-01-16,3963.0,00074fb4e4,LPS,before,1
00074fb4e4,000757d390,16-Jan,11.0,000757d390,XX,8.0,XX,1900-01-16,3577.0,00074fb4e4,LPS,before,1
00074fb4e4,00074f08c3,16-Jan,11.0,00074f08c3,XX,34.0,XX,1900-01-16,6128.0,00074fb4e4,LPS,before,1
00074fb4e4,00074dbf6d,16-Jan,11.0,00074dbf6d,XX,3.0,XX,1900-01-16,2824.0,00074fb4e4,LPS,before,1
00074fb4e4,00074f28be,16-Jan,11.0,00074f28be,XX,10.0,XX,1900-01-16,2197.0,00074fb4e4,LPS,before,1
00074fb4e4,00074de21a,16-Jan,15.0,00074de21a,XX,1.0,XX,1900-01-16,44.0,00074fb4e4,LPS,before,1
00074fb4e4,00074bf36d,16-Jan,11.0,00074bf36d,XX,17.0,XY,1900-01-16,2417.0,00074fb4e4,LPS,before,1
00074fb4e4,00074da4ac,16-Jan,11.0,00074da4ac,XX,3.0,XX,1900-01-16,301.0,00074fb4e4,LPS,before,1
00074fb4e4,000757c320,16-Jan,11.0,000757c320,XX,3.0,XY,1900-01-16,29.0,00074fb4e4,LPS,before,1
00074fb4e4,00074c3272,16-Jan,11.0,00074c3272,XX,6.0,XY,1900-01-16,3603.0,00074fb4e4,LPS,before,1
00074fb4e4,00074db231,16-Jan,11.0,00074db231,XX,10.0,XX,1900-01-16,833.0,00074fb4e4,LPS,before,1
00074fb4e4,00074dcdfa,16-Jan,11.0,00074dcdfa,XX,25.0,XY,1900-01-16,1773.0,00074fb4e4,LPS,before,1
00074fb4e4,00074d8817,16-Jan,11.0,00074d8817,XX,23.0,XY,1900-01-16,9120.0,00074fb4e4,LPS,before,1
00074fb4e4,00074c35b2,16-Jan,11.0,00074c35b2,XX,21.0,XY,1900-01-16,10100.0,00074fb4e4,LPS,before,1
00074fb4e4,00074c3a40,16-Jan,11.0,00074c3a40,XX,16.0,XY,1900-01-16,7357.0,00074fb4e4,LPS,before,1
00074fb4e4,00075b4194,16-Jan,15.0,00075b4194,XX,2.0,XX,1900-01-16,64.0,00074fb4e4,LPS,before,1
00074fb4e4,00075013dc,16-Jan,15.0,00075013dc,XX,9.0,XY,1900-01-16,213.0,00074fb4e4,LPS,before,1
00074dbf6d,00074d8817,16-Jan,11.0,00074d8817,XX,7.0,XY,1900-01-16,10180.0,00074dbf6d,LPS,before,1
00074dbf6d,00074da4ac,16-Jan,11.0,00074da4ac,XX,2.0,XX,1900-01-16,118.0,00074dbf6d,LPS,before,1
00074dbf6d,00074c3272,16-Jan,11.0,00074c3272,XX,5.0,XY,1900-01-16,6655.0,00074dbf6d,LPS,before,1
00074dbf6d,00074fb0a8,16-Jan,14.0,00074fb0a8,XX,1.0,XX,1900-01-16,142.0,00074dbf6d,LPS,before,1
00074dbf6d,00075b4194,16-Jan,11.0,00075b4194,XX,9.0,XX,1900-01-16,5951.0,00074dbf6d,LPS,before,1
00074dbf6d,00074f08c3,16-Jan,14.0,00074f08c3,XX,2.0,XX,1900-01-16,20.0,00074dbf6d,LPS,before,1
00074dbf6d,00074dba19,16-Jan,11.0,00074dba19,XX,10.0,XX,1900-01-16,7749.0,00074dbf6d,LPS,before,1
00074dbf6d,00074c35b2,16-Jan,11.0,00074c35b2,XX,12.0,XY,1900-01-16,7965.0,00074dbf6d,LPS,before,1
00074dbf6d,00074f28be,16-Jan,11.0,00074f28be,XX,2.0,XX,1900-01-16,6639.0,00074dbf6d,LPS,before,1
00074dbf6d,00074dcdfa,16-Jan,11.0,00074dcdfa,XX,15.0,XY,1900-01-16,1520.0,00074dbf6d,LPS,before,1
00074dbf6d,00074de21a,16-Jan,14.0,00074de21a,XX,1.0,XX,1900-01-16,214.0,00074dbf6d,LPS,before,1
00074dbf6d,00074c3a40,16-Jan,11.0,00074c3a40,XX,16.0,XY,1900-01-16,9005.0,00074dbf6d,LPS,before,1
00074dbf6d,00074db231,16-Jan,11.0,00074db231,XX,5.0,XX,1900-01-16,424.0,00074dbf6d,LPS,before,1
00074dbf6d,000757d390,16-Jan,11.0,000757d390,XX,4.0,XX,1900-01-16,5502.0,00074dbf6d,LPS,before,1
00074dbf6d,00074bf36d,16-Jan,11.0,00074bf36d,XX,12.0,XY,1900-01-16,3964.0,00074dbf6d,LPS,before,1
00074dbf6d,00074fb4e4,16-Jan,11.0,00074fb4e4,XX,6.0,XX,1900-01-16,6369.0,00074dbf6d,LPS,before,1
00074dbf6d,000757c320,16-Jan,11.0,000757c320,XX,3.0,XY,1900-01-16,206.0,00074dbf6d,LPS,before,1
00074dbf6d,00074c1ca9,16-Jan,14.0,00074c1ca9,XX,8.0,XY,1900-01-16,376.0,00074dbf6d,LPS,before,1
00075b4194,00074fb0a8,16-Jan,11.0,00074fb0a8,XX,13.0,XX,1900-01-16,1616.0,00075b4194,LPS,before,1
00075b4194,00074d8817,16-Jan,11.0,00074d8817,XX,4.0,XY,1900-01-16,5881.0,00075b4194,LPS,before,1
00075b4194,00074fb4e4,16-Jan,11.0,00074fb4e4,XX,8.0,XX,1900-01-16,8631.0,00075b4194,LPS,before,1
00075b4194,00074f08c3,16-Jan,11.0,00074f08c3,XX,26.0,XX,1900-01-16,6556.0,00075b4194,LPS,before,1
00075b4194,00074de21a,16-Jan,11.0,00074de21a,XX,7.0,XX,1900-01-16,4347.0,00075b4194,LPS,before,1
00075b4194,00074f28be,16-Jan,11.0,00074f28be,XX,9.0,XX,1900-01-16,898.0,00075b4194,LPS,before,1
00075b4194,00074bf36d,16-Jan,11.0,00074bf36d,XX,10.0,XY,1900-01-16,3651.0,00075b4194,LPS,before,1
00075b4194,00074c3272,16-Jan,11.0,00074c3272,XX,4.0,XY,1900-01-16,2427.0,00075b4194,LPS,before,1
00075b4194,00074da4ac,16-Jan,11.0,00074da4ac,XX,2.0,XX,1900-01-16,247.0,00075b4194,LPS,before,1
00075b4194,000757d390,16-Jan,11.0,000757d390,XX,4.0,XX,1900-01-16,4281.0,00075b4194,LPS,before,1
00075b4194,00074c35b2,16-Jan,11.0,00074c35b2,XX,13.0,XY,1900-01-16,2882.0,00075b4194,LPS,before,1
00075b4194,00074db231,16-Jan,11.0,00074db231,XX,7.0,XX,1900-01-16,521.0,00075b4194,LPS,before,1
00075b4194,00074dcdfa,16-Jan,11.0,00074dcdfa,XX,17.0,XY,1900-01-16,1432.0,00075b4194,LPS,before,1
00075b4194,00074dba19,16-Jan,11.0,00074dba19,XX,3.0,XX,1900-01-16,1804.0,00075b4194,LPS,before,1
00075b4194,000757c320,16-Jan,11.0,000757c320,XX,2.0,XY,1900-01-16,199.0,00075b4194,LPS,before,1
00075b4194,00074dbf6d,16-Jan,11.0,00074dbf6d,XX,2.0,XX,1900-01-16,778.0,00075b4194,LPS,before,1
00075b4194,00074c3a40,16-Jan,11.0,00074c3a40,XX,14.0,XY,1900-01-16,3161.0,00075b4194,LPS,before,1
00075b4194,00075013dc,16-Jan,15.0,00075013dc,XX,3.0,XY,1900-01-16,80.0,00075b4194,LPS,before,1
00075013dc,00075b4194,16-Jan,15.0,00075b4194,XY,2.0,XX,1900-01-16,12.0,00075013dc,LPS,before,1
00075013dc,00074da4ac,16-Jan,15.0,00074da4ac,XY,2.0,XX,1900-01-16,13.0,00075013dc,LPS,before,1
00075013dc,00074f08c3,16-Jan,15.0,00074f08c3,XY,2.0,XX,1900-01-16,19.0,00075013dc,LPS,before,1
00075013dc,00074f28be,16-Jan,15.0,00074f28be,XY,1.0,XX,1900-01-16,4.0,00075013dc,LPS,before,1
00075013dc,00074fb4e4,16-Jan,15.0,00074fb4e4,XY,5.0,XX,1900-01-16,194.0,00075013dc,LPS,before,1
00075013dc,00074dbf6d,16-Jan,15.0,00074dbf6d,XY,1.0,XX,1900-01-16,3.0,00075013dc,LPS,before,1
000757d390,00074dba19,16-Jan,11.0,00074dba19,XX,7.0,XX,1900-01-16,3522.0,000757d390,LPS,before,1
000757d390,00075b4194,16-Jan,11.0,00075b4194,XX,9.0,XX,1900-01-16,7004.0,000757d390,LPS,before,1
000757d390,00074c3272,16-Jan,11.0,00074c3272,XX,2.0,XY,1900-01-16,5085.0,000757d390,LPS,before,1
000757d390,00074fb4e4,16-Jan,11.0,00074fb4e4,XX,13.0,XX,1900-01-16,9769.0,000757d390,LPS,before,1
000757d390,00074dcdfa,16-Jan,11.0,00074dcdfa,XX,16.0,XY,1900-01-16,1990.0,000757d390,LPS,before,1
000757d390,00074f28be,16-Jan,11.0,00074f28be,XX,8.0,XX,1900-01-16,617.0,000757d390,LPS,before,1
000757d390,00074bf36d,16-Jan,11.0,00074bf36d,XX,13.0,XY,1900-01-16,2336.0,000757d390,LPS,before,1
000757d390,00074c35b2,16-Jan,11.0,00074c35b2,XX,12.0,XY,1900-01-16,6525.0,000757d390,LPS,before,1
000757d390,00074da4ac,16-Jan,11.0,00074da4ac,XX,1.0,XX,1900-01-16,198.0,000757d390,LPS,before,1
000757d390,00074fb0a8,16-Jan,11.0,00074fb0a8,XX,18.0,XX,1900-01-16,4634.0,000757d390,LPS,before,1
000757d390,00074c3a40,16-Jan,11.0,00074c3a40,XX,7.0,XY,1900-01-16,2997.0,000757d390,LPS,before,1
000757d390,00074db231,16-Jan,11.0,00074db231,XX,8.0,XX,1900-01-16,1766.0,000757d390,LPS,before,1
000757d390,00074d8817,16-Jan,11.0,00074d8817,XX,13.0,XY,1900-01-16,8032.0,000757d390,LPS,before,1
000757d390,00074de21a,16-Jan,11.0,00074de21a,XX,10.0,XX,1900-01-16,5642.0,000757d390,LPS,before,1
000757d390,000757c320,16-Jan,11.0,000757c320,XX,2.0,XY,1900-01-16,10.0,000757d390,LPS,before,1
000757d390,00074f08c3,16-Jan,11.0,00074f08c3,XX,30.0,XX,1900-01-16,3493.0,000757d390,LPS,before,1
000757d390,00074dbf6d,16-Jan,11.0,00074dbf6d,XX,3.0,XX,1900-01-16,1292.0,000757d390,LPS,before,1
00074dba19,00074d8817,16-Jan,11.0,00074d8817,XX,16.0,XY,1900-01-16,8715.0,00074dba19,LPS,before,1
00074dba19,00074bf36d,16-Jan,11.0,00074bf36d,XX,15.0,XY,1900-01-16,4297.0,00074dba19,LPS,before,1
00074dba19,00074fb4e4,16-Jan,11.0,00074fb4e4,XX,15.0,XX,1900-01-16,10474.0,00074dba19,LPS,before,1
00074dba19,00074f28be,16-Jan,11.0,00074f28be,XX,10.0,XX,1900-01-16,1381.0,00074dba19,LPS,before,1
00074dba19,000757d390,16-Jan,11.0,000757d390,XX,9.0,XX,1900-01-16,10243.0,00074dba19,LPS,before,1
00074dba19,000757c320,16-Jan,11.0,000757c320,XX,3.0,XY,1900-01-16,203.0,00074dba19,LPS,before,1
00074dba19,00074dcdfa,16-Jan,11.0,00074dcdfa,XX,29.0,XY,1900-01-16,1774.0,00074dba19,LPS,before,1
00074dba19,00075b4194,16-Jan,11.0,00075b4194,XX,11.0,XX,1900-01-16,12994.0,00074dba19,LPS,before,1
00074dba19,00074c35b2,16-Jan,11.0,00074c35b2,XX,23.0,XY,1900-01-16,7550.0,00074dba19,LPS,before,1
00074dba19,00074c3272,16-Jan,11.0,00074c3272,XX,4.0,XY,1900-01-16,2741.0,00074dba19,LPS,before,1
00074dba19,00074db231,16-Jan,11.0,00074db231,XX,10.0,XX,1900-01-16,1091.0,00074dba19,LPS,before,1
00074dba19,00074de21a,16-Jan,11.0,00074de21a,XX,8.0,XX,1900-01-16,6649.0,00074dba19,LPS,before,1
00074dba19,00074fb0a8,16-Jan,11.0,00074fb0a8,XX,22.0,XX,1900-01-16,8373.0,00074dba19,LPS,before,1
00074dba19,00074c3a40,16-Jan,11.0,00074c3a40,XX,15.0,XY,1900-01-16,5466.0,00074dba19,LPS,before,1
00074dba19,00074f08c3,16-Jan,11.0,00074f08c3,XX,37.0,XX,1900-01-16,7115.0,00074dba19,LPS,before,1
00074dba19,00074dbf6d,16-Jan,11.0,00074dbf6d,XX,2.0,XX,1900-01-16,1135.0,00074dba19,LPS,before,1
00074dba19,00074da4ac,16-Jan,12.0,00074da4ac,XX,1.0,XX,1900-01-16,19.0,00074dba19,LPS,before,1
00074dba19,00074c1ca9,16-Jan,14.0,00074c1ca9,XX,1.0,XY,1900-01-16,15.0,00074dba19,LPS,before,1
00074fb0a8,00074d8817,16-Jan,11.0,00074d8817,XX,7.0,XY,1900-01-16,688.0,00074fb0a8,LPS,before,1
00074fb0a8,00074c3272,16-Jan,11.0,00074c3272,XX,5.0,XY,1900-01-16,2604.0,00074fb0a8,LPS,before,1
00074fb0a8,00074dba19,16-Jan,11.0,00074dba19,XX,5.0,XX,1900-01-16,269.0,00074fb0a8,LPS,before,1
00074fb0a8,00074fb4e4,16-Jan,11.0,00074fb4e4,XX,8.0,XX,1900-01-16,4580.0,00074fb0a8,LPS,before,1
00074fb0a8,00074c3a40,16-Jan,11.0,00074c3a40,XX,13.0,XY,1900-01-16,3105.0,00074fb0a8,LPS,before,1
00074fb0a8,00074db231,16-Jan,11.0,00074db231,XX,5.0,XX,1900-01-16,358.0,00074fb0a8,LPS,before,1
00074fb0a8,00074dcdfa,16-Jan,12.0,00074dcdfa,XX,2.0,XY,1900-01-16,18.0,00074fb0a8,LPS,before,1
00074fb0a8,00074de21a,16-Jan,13.0,00074de21a,XX,1.0,XX,1900-01-16,38.0,00074fb0a8,LPS,before,1
00074fb0a8,00074f08c3,16-Jan,13.0,00074f08c3,XX,2.0,XX,1900-01-16,418.0,00074fb0a8,LPS,before,1
00074fb0a8,00074dbf6d,16-Jan,11.0,00074dbf6d,XX,1.0,XX,1900-01-16,50.0,00074fb0a8,LPS,before,1
00074fb0a8,00074f28be,16-Jan,13.0,00074f28be,XX,1.0,XX,1900-01-16,82.0,00074fb0a8,LPS,before,1
00074fb0a8,00075b4194,16-Jan,11.0,00075b4194,XX,8.0,XX,1900-01-16,5377.0,00074fb0a8,LPS,before,1
00074fb0a8,000757c320,16-Jan,11.0,000757c320,XX,3.0,XY,1900-01-16,33.0,00074fb0a8,LPS,before,1
00074fb0a8,00074bf36d,16-Jan,12.0,00074bf36d,XX,2.0,XY,1900-01-16,38.0,00074fb0a8,LPS,before,1
00074fb0a8,00074c35b2,16-Jan,11.0,00074c35b2,XX,11.0,XY,1900-01-16,2395.0,00074fb0a8,LPS,before,1
00074fb0a8,00074da4ac,16-Jan,11.0,00074da4ac,XX,3.0,XX,1900-01-16,227.0,00074fb0a8,LPS,before,1
00074fb0a8,000757d390,16-Jan,11.0,000757d390,XX,5.0,XX,1900-01-16,2424.0,00074fb0a8,LPS,before,1
00074fb0a8,00074c1ca9,16-Jan,13.0,00074c1ca9,XX,7.0,XY,1900-01-16,687.0,00074fb0a8,LPS,before,1
00074c35b2,000757c320,16-Jan,11.0,000757c320,XY,3.0,XY,1900-01-16,12.0,00074c35b2,LPS,before,1
00074c35b2,00074f08c3,16-Jan,11.0,00074f08c3,XY,25.0,XX,1900-01-16,5493.0,00074c35b2,LPS,before,1
00074c35b2,00075b4194,16-Jan,11.0,00075b4194,XY,14.0,XX,1900-01-16,8628.0,00074c35b2,LPS,before,1
00074c35b2,00074fb0a8,16-Jan,12.0,00074fb0a8,XY,1.0,XX,1900-01-16,9.0,00074c35b2,LPS,before,1
00074c35b2,00074db231,16-Jan,11.0,00074db231,XY,8.0,XX,1900-01-16,991.0,00074c35b2,LPS,before,1
00074c35b2,00074c3a40,16-Jan,11.0,00074c3a40,XY,13.0,XY,1900-01-16,5644.0,00074c35b2,LPS,before,1
00074c35b2,00074bf36d,16-Jan,11.0,00074bf36d,XY,15.0,XY,1900-01-16,3451.0,00074c35b2,LPS,before,1
00074c35b2,00074f28be,16-Jan,11.0,00074f28be,XY,8.0,XX,1900-01-16,1217.0,00074c35b2,LPS,before,1
00074c35b2,00074dbf6d,16-Jan,11.0,00074dbf6d,XY,3.0,XX,1900-01-16,1825.0,00074c35b2,LPS,before,1
00074c35b2,000757d390,16-Jan,11.0,000757d390,XY,8.0,XX,1900-01-16,5880.0,00074c35b2,LPS,before,1
00074c35b2,00074dcdfa,16-Jan,12.0,00074dcdfa,XY,1.0,XY,1900-01-16,3.0,00074c35b2,LPS,before,1
00074c35b2,00074de21a,16-Jan,11.0,00074de21a,XY,7.0,XX,1900-01-16,6575.0,00074c35b2,LPS,before,1
00074c35b2,00074dba19,16-Jan,11.0,00074dba19,XY,11.0,XX,1900-01-16,8504.0,00074c35b2,LPS,before,1
00074c35b2,00074d8817,16-Jan,11.0,00074d8817,XY,19.0,XY,1900-01-16,4168.0,00074c35b2,LPS,before,1
00074c35b2,00074da4ac,16-Jan,11.0,00074da4ac,XY,2.0,XX,1900-01-16,247.0,00074c35b2,LPS,before,1
00074c35b2,00074fb4e4,16-Jan,11.0,00074fb4e4,XY,11.0,XX,1900-01-16,5504.0,00074c35b2,LPS,before,1
00074c35b2,00074c3272,16-Jan,11.0,00074c3272,XY,4.0,XY,1900-01-16,582.0,00074c35b2,LPS,before,1
00074dcdfa,00074dba19,16-Jan,11.0,00074dba19,XY,2.0,XX,1900-01-16,65.0,00074dcdfa,LPS,before,1
00074dcdfa,00074fb4e4,16-Jan,11.0,00074fb4e4,XY,1.0,XX,1900-01-16,162.0,00074dcdfa,LPS,before,1
00074dcdfa,00074f28be,16-Jan,11.0,00074f28be,XY,1.0,XX,1900-01-16,136.0,00074dcdfa,LPS,before,1
00074dcdfa,00074fb0a8,16-Jan,11.0,00074fb0a8,XY,3.0,XX,1900-01-16,498.0,00074dcdfa,LPS,before,1
00074dcdfa,00074c3a40,16-Jan,11.0,00074c3a40,XY,4.0,XY,1900-01-16,338.0,00074dcdfa,LPS,before,1
00074dcdfa,00074d8817,16-Jan,11.0,00074d8817,XY,5.0,XY,1900-01-16,908.0,00074dcdfa,LPS,before,1
00074dcdfa,00075b4194,16-Jan,11.0,00075b4194,XY,2.0,XX,1900-01-16,191.0,00074dcdfa,LPS,before,1
00074dcdfa,00074db231,16-Jan,11.0,00074db231,XY,3.0,XX,1900-01-16,816.0,00074dcdfa,LPS,before,1
00074dcdfa,00074c35b2,16-Jan,11.0,00074c35b2,XY,2.0,XY,1900-01-16,312.0,00074dcdfa,LPS,before,1
00074dcdfa,00074bf36d,16-Jan,11.0,00074bf36d,XY,1.0,XY,1900-01-16,507.0,00074dcdfa,LPS,before,1
00074c3272,00074dcdfa,16-Jan,11.0,00074dcdfa,XY,10.0,XY,1900-01-16,1214.0,00074c3272,LPS,before,1
00074c3272,00074c3a40,16-Jan,11.0,00074c3a40,XY,11.0,XY,1900-01-16,4118.0,00074c3272,LPS,before,1
00074c3272,00074fb4e4,16-Jan,11.0,00074fb4e4,XY,3.0,XX,1900-01-16,2622.0,00074c3272,LPS,before,1
00074c3272,00074f28be,16-Jan,11.0,00074f28be,XY,2.0,XX,1900-01-16,138.0,00074c3272,LPS,before,1
00074c3272,00075b4194,16-Jan,11.0,00075b4194,XY,7.0,XX,1900-01-16,2609.0,00074c3272,LPS,before,1
00074c3272,00074fb0a8,16-Jan,11.0,00074fb0a8,XY,10.0,XX,1900-01-16,3045.0,00074c3272,LPS,before,1
00074c3272,00074bf36d,16-Jan,11.0,00074bf36d,XY,11.0,XY,1900-01-16,2342.0,00074c3272,LPS,before,1
00074c3272,000757c320,16-Jan,11.0,000757c320,XY,3.0,XY,1900-01-16,61.0,00074c3272,LPS,before,1
00074c3272,00074db231,16-Jan,11.0,00074db231,XY,2.0,XX,1900-01-16,192.0,00074c3272,LPS,before,1
00074c3272,00074dba19,16-Jan,11.0,00074dba19,XY,7.0,XX,1900-01-16,3570.0,00074c3272,LPS,before,1
00074c3272,00074c35b2,16-Jan,11.0,00074c35b2,XY,11.0,XY,1900-01-16,6071.0,00074c3272,LPS,before,1
00074c3272,00074da4ac,16-Jan,11.0,00074da4ac,XY,2.0,XX,1900-01-16,118.0,00074c3272,LPS,before,1
00074c3272,00074f08c3,16-Jan,11.0,00074f08c3,XY,16.0,XX,1900-01-16,3718.0,00074c3272,LPS,before,1
00074c3272,00074de21a,16-Jan,11.0,00074de21a,XY,5.0,XX,1900-01-16,2741.0,00074c3272,LPS,before,1
00074c3272,00074d8817,16-Jan,11.0,00074d8817,XY,3.0,XY,1900-01-16,3647.0,00074c3272,LPS,before,1
000757c320,00074c35b2,16-Jan,11.0,00074c35b2,XY,1.0,XY,1900-01-16,19.0,000757c320,LPS,before,1
000757c320,00074dcdfa,16-Jan,12.0,00074dcdfa,XY,9.0,XY,1900-01-16,64.0,000757c320,LPS,before,1
000757c320,00074fb0a8,16-Jan,12.0,00074fb0a8,XY,7.0,XX,1900-01-16,49.0,000757c320,LPS,before,1
000757c320,00074f08c3,16-Jan,12.0,00074f08c3,XY,1.0,XX,1900-01-16,8.0,000757c320,LPS,before,1
000757c320,00074fb4e4,16-Jan,11.0,00074fb4e4,XY,1.0,XX,1900-01-16,17.0,000757c320,LPS,before,1
000757c320,00074d8817,16-Jan,11.0,00074d8817,XY,1.0,XY,1900-01-16,6.0,000757c320,LPS,before,1
000757c320,00074f28be,16-Jan,12.0,00074f28be,XY,1.0,XX,1900-01-16,22.0,000757c320,LPS,before,1
